Age,BaCa,SrCa,UCa
1999.505,0.00566936,8.61869,0.00145799
1999.523,0.00539682,8.61341,0.00145031
1999.541,0.00457259,8.78628,0.0014823
1999.559,0.00451823,8.6365,0.00140303
1999.577,0.00560231,9.15821,0.00160489
1999.595,0.00639229,8.98507,0.00155046
1999.613,0.00609756,9.20715,0.00152796
1999.625,0.00640458,8.85765,0.001466
1999.638,0.0065732,8.83185,0.00138511
1999.65,0.00602521,8.76891,0.00151032
1999.662,0.00602243,8.7672,0.00145117
1999.675,0.00724439,8.88113,0.00133577
1999.687,0.00630875,8.86136,0.00148351
1999.699,0.00653316,8.66778,0.0014568
1999.712,0.00675141,8.88161,0.00141756
1999.724,0.00705002,9.04804,0.00147849
1999.736,0.00723408,8.59677,0.0013946
1999.749,0.00691709,8.85209,0.00146758
1999.761,0.00682468,8.87646,0.00138684
1999.774,0.00582886,8.81362,0.00144226
1999.786,0.00836838,8.9193,0.00129614
1999.798,0.00636181,8.64448,0.00127622
1999.811,0.00715551,8.89886,0.00128149
1999.823,0.00773646,8.76875,0.00129504
1999.835,0.01083754,8.52018,0.00120079
1999.848,0.00784786,8.52212,0.00125085
1999.86,0.00976992,8.4526,0.00121683
1999.872,0.00913151,8.52954,0.00121017
1999.885,0.00911865,8.5427,0.00118009
1999.897,0.01226439,8.77818,0.00124474
1999.909,0.01312173,8.75008,0.00124725
1999.922,0.0171689,8.71126,0.00140385
1999.934,0.01435105,8.48703,0.00125432
1999.946,0.01105736,8.68309,0.00126916
1999.959,0.00997936,8.46996,0.0012276
1999.971,0.01042996,8.62364,0.00129037
1999.984,0.0097027,8.46031,0.00122952
1999.996,0.01134379,8.6854,0.00133247
2000.008,0.01211667,8.68699,0.00127695
2000.021,0.01371018,8.66358,0.00127058
2000.033,0.01363631,8.6176,0.00135279
2000.045,0.01468358,8.76837,0.00137283
2000.058,0.01112015,8.50937,0.00129843
2000.07,0.01088669,8.30909,0.00122536
2000.082,0.01343156,8.5848,0.00128584
2000.095,0.01109495,8.51094,0.00119436
2000.107,0.01311682,8.42362,0.0011986
2000.12,0.0138572,8.49873,0.00123164
2000.134,0.01801043,8.54231,0.00121543
2000.147,0.0183482,8.53836,0.00115113
2000.16,0.01963756,8.78284,0.00122762
2000.174,0.01990254,8.47622,0.00118905
2000.187,0.01751962,8.40622,0.00119719
2000.2,0.02085655,8.54014,0.00118249
2000.214,0.0203483,8.38748,0.00110081
2000.227,0.02335365,8.48492,0.00114894
2000.24,0.02734169,8.55087,0.00114112
2000.253,0.02878945,8.58626,0.00118017
2000.267,0.03389296,8.6034,0.0011968
2000.28,0.03325042,8.62692,0.00135585
2000.293,0.03762582,8.49607,0.00121473
2000.307,0.035107,8.65111,0.00115386
2000.32,0.0407005,8.22077,0.00114733
2000.333,0.04057885,8.59052,0.00117795
2000.347,0.03624934,8.49661,0.00120477
2000.36,0.03555137,8.57367,0.00129108
2000.373,0.03891877,8.54521,0.00119569
2000.387,0.04292077,8.87842,0.00129658
2000.4,0.04353002,8.47504,0.0012053
2000.413,0.04068715,8.69951,0.00120356
2000.427,0.04275538,8.67757,0.00115872
2000.44,0.04053048,8.7053,0.00117814
2000.453,0.05743366,8.77051,0.00132901
2000.467,0.06269088,8.69533,0.00130894
2000.48,0.07039528,9.02072,0.00136185
2000.493,0.05408996,8.74702,0.00129096
2000.506,0.05514145,8.9058,0.00127309
2000.52,0.04279438,8.69453,0.00126876
2000.533,0.04307171,8.59637,0.00128209
2000.546,0.04931444,8.73846,0.00134598
2000.56,0.05440039,8.57042,0.00122251
2000.573,0.05868929,8.63324,0.0012376
2000.586,0.06145661,8.86348,0.0012549
2000.6,0.04541955,8.79721,0.00130878
2000.613,0.06346523,8.71519,0.001212
