Age,Ba138Ca,BaCa,BCa,Cd,CdCa,LiCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Distance
1993.536789,0.003201981,0.003367754,0.40207187,0.001365234,1.22E-06,0.005004299,3.736427799,1.45599101,0.002652474,17.39351088,0.00010177,0.056202456,9.470069002,0.001618667,613.20249,0.0006903,169.1733967
1993.547599,0.003404997,0.003865753,0.474320451,-0.008199294,-7.30E-06,0.00612025,5.957831179,0.671832671,0.001223922,15.93027941,0.000102461,0.051474417,9.127414834,0.001420989,425.328315,0.000478805,168.9477435
1993.558408,0.003688123,0.003700267,0.470941891,0.014226522,1.27E-05,0.005706686,4.783558272,0.484676734,0.000882967,9.796592868,0.000100645,0.031655057,8.794895022,0.001099789,380.295556,0.00042811,168.7220903
1993.569218,0.002890052,0.003468711,0.43895971,-0.003232318,-2.88E-06,0.00511423,3.599119517,0.471778947,0.000859471,10.90318149,9.81E-05,0.035230701,8.936351642,0.001376776,607.463561,0.00068384,168.4964371
1993.580028,0.003413588,0.003416213,0.44096772,0.009599371,8.55E-06,0.005342379,3.585750855,0.425854075,0.000775806,10.86085518,9.96E-05,0.035093935,9.168667202,0.001406885,621.295623,0.000699411,168.2707838
1993.590838,0.003098173,0.0034587,0.441538377,0.000970907,8.64E-07,0.004836315,3.36804859,0.273633252,0.000498496,12.98167557,0.00010092,0.041946796,9.169610446,0.001442425,552.166035,0.00062159,168.0451306
1993.601648,0.003460784,0.00359219,0.426180146,0.012414472,1.11E-05,0.00475928,3.002631338,0.264711978,0.000482243,16.61869864,0.000129017,0.053698858,9.614361669,0.001610086,661.614075,0.000744799,167.8194774
1993.640321,0.003579335,0.003547642,0.427371422,0.003963425,3.53E-06,0.005063498,3.169497885,0.295225976,0.000537833,15.03760789,0.000117545,0.048589989,9.494243163,0.001539345,788.569709,0.000887717,167.5938242
1993.678994,0.003538048,0.003555163,0.437709387,-0.011914366,-1.06E-05,0.0046759,3.014464995,0.346795615,0.00063178,14.96385823,0.000132132,0.048351686,9.620949032,0.001623034,573.124937,0.000645184,167.368171
1993.717667,0.003418012,0.003612609,0.388379403,0.000768819,6.85E-07,0.004880032,2.714564454,0.243608188,0.000443797,15.33601858,0.000108837,0.049554223,9.454508825,0.001593231,579.364641,0.000652208,167.1425178
1993.756339,0.003743223,0.003832447,0.413315202,0.002524942,2.25E-06,0.005124985,4.171227908,0.298302106,0.000543437,12.89524626,0.000105759,0.041667523,9.216245486,0.001337176,386.973871,0.000435628,166.9168646
1993.795012,0.004194354,0.003831508,0.454435809,0.00519867,4.63E-06,0.005941567,5.121147511,0.336983865,0.000613906,9.02262277,9.59E-05,0.029154181,8.802730736,0.001064666,230.528491,0.000259513,166.6912114
1993.833685,0.003534898,0.00365924,0.448252062,-0.00482178,-4.29E-06,0.005261209,4.414395058,0.352153753,0.000641542,11.07888184,9.16E-05,0.035798429,9.012158118,0.001279999,325.443475,0.000366362,166.4655582
1993.872358,0.003472656,0.003815789,0.427190539,-0.006474247,-5.76E-06,0.004833497,2.747799849,0.445827172,0.000812193,15.43833675,0.000111878,0.049884836,9.666140594,0.001810009,554.259412,0.000623946,166.239905
1993.911031,0.003806212,0.003746236,0.453245599,0.00141507,1.26E-06,0.004502545,3.101299902,0.325763961,0.000593466,14.57149228,0.00010787,0.047083861,9.553871327,0.001751525,630.474013,0.000709744,166.0142518
1993.949704,0.003774299,0.003685233,0.476236247,0.006151219,5.48E-06,0.005322795,2.902365997,0.388387468,0.000707551,16.2944328,0.000103528,0.05265108,9.677704622,0.001781931,610.63209,0.000687407,165.7885986
1993.988377,0.003766219,0.003857172,0.473808417,0.007441406,6.63E-06,0.005399579,3.317118585,0.286869231,0.000522608,13.82144419,0.000129295,0.044660282,9.474171264,0.001646074,565.992783,0.000637155,165.5629454
1994.02705,0.003451507,0.003634282,0.459871852,0.012645546,1.13E-05,0.004939137,2.768151717,0.248630423,0.000452946,12.18212596,9.92E-05,0.039363266,9.540345297,0.001799597,462.181891,0.000520292,165.3372922
1994.065723,0.0037405,0.003737108,0.481825524,0.000371352,3.31E-07,0.005772063,3.850752401,0.283160977,0.000515853,9.200336707,7.16E-05,0.029728415,9.178759186,0.001506059,406.143728,0.000457208,165.111639
1994.104396,0.004070614,0.004252175,0.527722784,0.017937389,1.60E-05,0.006584201,6.772426233,0.381338441,0.000694709,6.632498937,9.88E-05,0.021431138,8.73114226,0.00107251,180.787602,0.000203518,164.8859857
1994.114975,0.003583892,0.003882836,0.456741373,0.005558279,4.95E-06,0.005482441,4.624117818,0.305245841,0.000556086,10.57325937,0.000120152,0.034164646,8.995581143,0.001265886,504.36212,0.000567776,164.6603325
1994.125555,0.003593693,0.003694012,0.452607623,0.020434793,1.82E-05,0.005615152,4.899568298,0.362906424,0.00066113,12.51319941,0.000335104,0.040433041,8.99799337,0.001236964,507.235129,0.00057101,164.4346793
1994.136135,0.003818442,0.003671045,0.43812682,-0.002698588,-2.40E-06,0.005076768,4.709198052,0.341124973,0.00062145,10.9755341,0.000274359,0.035464489,8.899046414,0.001083706,488.867786,0.000550333,164.2090261
1994.146715,0.003283138,0.003281574,0.399126958,0.007159036,6.37E-06,0.004733038,3.803507219,0.263732803,0.000480459,13.25656493,0.00013799,0.042835027,8.822561619,0.001225639,614.820137,0.000692122,163.9833729
1994.157295,0.003326038,0.00334594,0.386389422,0.009761215,8.69E-06,0.004785724,3.601895059,0.260688801,0.000474914,13.03640786,0.000137654,0.042123648,9.199721642,0.001200861,732.346076,0.000824424,163.7577197
1994.167875,0.003506527,0.003561658,0.408610157,-0.003540733,-3.15E-06,0.004820453,3.118179216,0.222984253,0.000406225,12.88004706,0.000113691,0.041618411,9.279172098,0.001367975,746.037494,0.000839837,163.5320665
1994.178454,0.00350038,0.003775568,0.507213053,0.007980416,7.11E-06,0.005082019,4.584521936,0.326717074,0.000595202,9.900620629,0.000127233,0.031991195,9.059074186,0.001241592,487.487663,0.00054878,163.3064133
1994.189034,0.003950904,0.003829565,0.495037739,-0.019381094,-1.73E-05,0.005407085,4.254340017,0.247869149,0.000451559,7.604624257,0.000113866,0.0245723,9.013578652,0.001167677,463.25015,0.000521495,163.0807601
1994.199614,0.004193612,0.004359882,0.556997793,-0.003151826,-2.81E-06,0.007057554,5.379973019,0.285374848,0.000519886,7.641756627,0.000201088,0.024692283,9.010614284,0.001067802,147.863383,0.000166454,162.8551069
1994.210194,0.003531272,0.003899501,0.523629422,0.007645093,6.81E-06,0.005709264,3.657163,0.229236641,0.000417615,8.952558028,0.000162856,0.028927785,9.138826757,0.001422444,428.807545,0.000482722,162.6294537
1994.220774,0.003935769,0.004132972,0.538838447,0.007523893,6.70E-06,0.005903496,3.843963406,0.243418582,0.000443452,10.92448988,0.000166874,0.035299553,9.415926146,0.001587428,406.949388,0.000458115,162.4038005
1994.231354,0.004497038,0.004273061,0.592145396,0.00039272,3.50E-07,0.005765795,4.121756455,0.306868277,0.000559042,11.71325334,0.000100316,0.03784823,9.450879965,0.001609823,341.440158,0.000384369,162.1781473
1994.241933,0.003892477,0.003805941,0.480807414,0.000494019,4.40E-07,0.005146095,2.94244067,0.37155784,0.000676891,13.41137786,0.000152231,0.043335263,9.384195889,0.001520959,545.791852,0.000614414,161.9524941
1994.252513,0.00362665,0.003400078,0.419246887,0.003632576,3.23E-06,0.004747804,2.495231174,0.244583922,0.000445575,13.51802116,0.000109877,0.043679852,9.341523134,0.00150163,616.518414,0.000694033,161.7268409
1994.263093,0.003255412,0.003535223,0.424014302,-0.00745251,-6.64E-06,0.005145787,2.490552981,0.98936943,0.001802399,13.65031548,9.92E-05,0.044107326,9.577355389,0.001650603,635.619373,0.000715536,161.5011876
1994.273673,0.003906862,0.003805796,0.535115282,0.007669686,6.83E-06,0.005591237,3.490562253,9.951580214,0.018129446,14.66633738,0.000277687,0.047390328,9.263385427,0.001493295,476.250363,0.000536129,161.2755344
1994.284253,0.004186581,0.004252196,0.55646741,0.006434595,5.73E-06,0.006735575,4.286709735,0.31804524,0.000579404,15.29789274,0.000294022,0.049431029,9.07804873,0.001335138,323.821393,0.000364535,161.0498812
1994.294833,0.003531628,0.003934221,0.499618526,0.003151614,2.81E-06,0.006083544,3.951075783,0.259091726,0.000472004,13.53034988,0.000220592,0.043719689,9.187772671,0.00142642,422.338442,0.000475439,160.824228
1994.305412,0.003693514,0.003683594,0.53131866,0.017567036,1.56E-05,0.005191373,3.090517147,0.24515658,0.000446618,12.68588022,0.00016712,0.040991013,9.36726421,0.001510618,535.206057,0.000602498,160.5985748
1994.315992,0.004170942,0.003994739,0.581512628,0.011005576,9.80E-06,0.005851267,3.714178255,0.303657724,0.000553193,12.87683852,0.000284013,0.041608043,9.121811869,0.001356156,379.666631,0.000427402,160.3729216
1994.326572,0.003403758,0.003602391,0.474040617,-0.007218278,-6.43E-06,0.004736508,2.948051105,0.261809466,0.000476955,11.13026171,0.000125329,0.035964449,9.05859581,0.001465305,538.855009,0.000606605,160.1472684
1994.337152,0.003324543,0.003552911,0.441242214,-0.002731035,-2.43E-06,0.004920625,3.053824516,0.255879414,0.000466152,12.2512056,0.000118367,0.039586478,9.291187734,0.001487453,510.048018,0.000574176,159.9216152
1994.347732,0.003690883,0.003759332,0.467862816,0.006824673,6.08E-06,0.005757351,3.682824414,0.271171627,0.000494011,13.04266748,0.000160585,0.042143875,9.034066277,0.001474336,476.687602,0.000536622,159.695962
1994.358312,0.004081661,0.004318199,0.537565108,0.015958428,1.42E-05,0.007228552,5.242789434,0.397995579,0.000725055,13.83856736,0.000368589,0.044715611,8.870321095,0.001214022,219.385917,0.000246969,159.4703088
1994.368891,0.004001202,0.004159864,0.522697231,0.00774795,6.90E-06,0.006387164,4.87005789,0.427446271,0.000778707,14.5538609,0.000540736,0.04702689,8.892165411,0.001230571,229.160429,0.000257973,159.2446556
1994.379471,0.003768885,0.003977854,0.50352623,0.006283478,5.59E-06,0.00689851,4.772184288,0.52376836,0.000954183,11.77375474,0.000357078,0.038043724,8.822955175,0.00125886,253.886645,0.000285808,159.0190024
1994.390051,0.003327138,0.003695815,0.511887005,0.000384724,3.43E-07,0.005957143,4.200244533,0.41243622,0.000751362,14.26683126,0.000253402,0.046099431,8.987727188,0.001457395,423.620459,0.000476882,158.7933492
1994.400631,0.003746789,0.003954546,0.514282787,0.00872118,7.76E-06,0.005999016,4.518052765,0.405254073,0.000738278,11.06520701,0.000174501,0.035754243,9.045734888,0.001372925,283.729771,0.000319403,158.567696
1994.411211,0.003436117,0.003529117,0.442401509,0.006072586,5.41E-06,0.005396297,3.314373402,0.30716972,0.000559591,10.80066946,0.000118551,0.034899461,9.349785345,0.001612666,498.508543,0.000561186,158.3420428
1994.421791,0.003101607,0.003331628,0.438890287,0.013264805,1.18E-05,0.004834746,3.237423334,0.268553302,0.000489241,11.40568429,0.000106732,0.036854404,9.047455093,0.001530474,466.300661,0.000524929,158.1163895
1994.43237,0.003311595,0.003577967,0.473773299,0.018002414,1.60E-05,0.005801899,3.839303837,0.284633478,0.000518535,14.58872988,0.00019211,0.04713956,8.957754518,0.001478479,462.495872,0.000520646,157.8907363
1994.44295,0.003698668,0.003678447,0.465072089,0.007591317,6.76E-06,0.005431076,4.041161362,0.348739025,0.000635321,11.91594865,0.00016877,0.038503186,9.097179963,0.001421416,486.670482,0.00054786,157.6650831
1994.45353,0.004268692,0.004468915,0.439077871,0.000448868,4.00E-07,0.00476826,3.540893795,0.290631819,0.000529463,12.68486098,0.000164087,0.040987719,9.28446611,0.001496947,613.862419,0.000691043,157.4394299
1994.46411,0.003676017,0.003409437,0.465853511,0.010400776,9.26E-06,0.004727346,3.409222323,0.305272448,0.000556135,11.02966999,0.000124283,0.035639414,9.011850757,0.001532727,458.550435,0.000516204,157.2137767
1994.47469,0.003460511,0.003667085,0.451330228,0.032216219,2.87E-05,0.004980634,4.193994408,0.32795373,0.000597455,10.86531147,0.000120249,0.035108334,8.883505488,0.001280589,470.824997,0.000530022,156.9881235
1994.48527,0.00359808,0.003457469,0.436038103,-0.007435581,-6.62E-06,0.005078653,3.53579024,0.29044149,0.000529116,12.22601861,0.000125537,0.039505093,9.197760672,0.00146108,705.059374,0.000793707,156.7624703
1994.495849,0.003406713,0.003604338,0.44985925,0.002890777,2.57E-06,0.00494321,3.599619462,0.319748281,0.000582506,12.78401898,0.000154054,0.041308122,9.160269643,0.001492704,676.137037,0.000761148,156.5368171
1994.506429,0.00318556,0.003531642,0.436307014,0.027421137,2.44E-05,0.004776687,3.149679971,0.295028236,0.000537472,11.73289912,0.000243885,0.03791171,9.356210275,0.001513136,760.585934,0.000856214,156.3111639
1994.517009,0.003342058,0.003461722,0.432108159,0.002726782,2.43E-06,0.004360308,3.100339327,0.237198816,0.000432121,12.11244093,0.000268978,0.039138098,9.249593199,0.001562038,686.518415,0.000772834,156.0855107
1994.527589,0.00341199,0.003656963,0.433392968,-0.011958421,-1.06E-05,0.005355463,4.420477072,0.358274683,0.000652692,13.48640606,0.000806547,0.043577697,9.007643456,0.001493265,592.623121,0.000667134,155.8598575
1994.538169,0.003353605,0.003609271,0.467538162,0.008505015,7.57E-06,0.005068602,3.989205662,0.29538526,0.000538123,8.215707209,0.000348687,0.02654685,8.897828406,0.00131668,403.816822,0.000454589,155.6342043
1994.548749,0.003384723,0.003583075,0.452377111,0.017391046,1.55E-05,0.004562393,3.322051136,0.248384518,0.000452498,8.682273293,0.00010122,0.028054433,8.884193249,0.001500685,485.348028,0.000546371,155.4085511
1994.559328,0.003293325,0.003496543,0.483255998,0.012327449,1.10E-05,0.004992721,3.606297281,0.273053421,0.000497439,8.736177138,0.000173731,0.028228609,8.910527292,0.001437509,552.97734,0.000622503,155.1828979
1994.569908,0.00367181,0.003790536,0.467274426,0.020157817,1.79E-05,0.004707445,4.012216131,0.629808396,0.001147363,10.75481096,0.000278319,0.034751281,8.87067585,0.001323705,640.825615,0.000721397,154.9572447
1994.580488,0.0033154,0.003527244,0.412332269,0.01981953,1.76E-05,0.005200288,3.375686345,21.18914173,0.038601649,14.37156313,0.000367885,0.046437844,9.107643252,0.001501758,819.923966,0.000923013,154.7315914
1994.591068,0.003950809,0.003930769,0.464673161,0.010102793,8.99E-06,0.005934462,4.198371145,17.01676302,0.031000553,13.41974176,0.000597666,0.043362289,9.316801403,0.001421336,597.480072,0.000672601,154.5059382
1994.601648,0.003757183,0.003865982,0.477196555,0.013070403,1.16E-05,0.005691453,3.544042157,4.78537145,0.008717825,12.94150114,0.000182654,0.041816983,9.577759271,0.001603234,663.779774,0.000747237,154.280285
1994.617359,0.004119489,0.003947755,0.545235499,0.007964758,7.09E-06,0.005640211,4.434632091,0.338452037,0.00061658,14.18623362,0.000319508,0.045839001,9.291634154,0.001429481,437.028576,0.000491976,154.0546318
1994.63307,0.003732025,0.00408334,0.509553551,0.00879169,7.83E-06,0.005071099,3.701092129,0.263143945,0.000479387,11.32484996,0.000485476,0.036593209,9.295100977,0.001490656,446.801322,0.000502978,153.8289786
1994.64878,0.003366268,0.003605203,0.438842956,-0.001197137,-1.07E-06,0.004641468,2.838443178,0.22448315,0.000408956,13.86196913,0.000157734,0.044791228,9.257867144,0.001654132,568.465378,0.000639939,153.6033254
1994.664491,0.004035812,0.004027097,0.482688983,0.003543668,3.16E-06,0.005899896,4.481921778,0.421932006,0.000768661,12.37504185,0.000369453,0.039986622,9.14892985,0.001327548,406.234328,0.00045731,153.3776722
1994.680202,0.003822628,0.003666913,0.420749779,0.01505075,1.34E-05,0.004288044,3.405714399,0.370405882,0.000674793,12.60249393,0.000236487,0.040721572,9.114367048,0.00135064,580.193375,0.000653141,153.152019
1994.695913,0.00356452,0.003673085,0.444114767,0.007305117,6.50E-06,0.004772588,3.255750117,3.916863107,0.007135606,15.39547141,0.000417866,0.049746328,9.156980262,0.001459372,664.008894,0.000747495,152.9263658
1994.711624,0.003487967,0.003402731,0.415633301,-0.00809999,-7.21E-06,0.004901382,2.562345387,0.653888201,0.001191231,13.24032003,0.000254614,0.042782536,9.384394509,0.001650294,587.940443,0.000661862,152.7007126
1994.727335,0.003814589,0.003934326,0.476542572,0.009251991,8.24E-06,0.005554178,3.549372982,0.305888033,0.000557256,12.1098353,0.000885599,0.039129678,8.970438343,0.001450407,371.346429,0.000418036,152.4750594
1994.743046,0.00387524,0.003785859,0.44519974,0.008244009,7.34E-06,0.005257167,3.21344915,0.276814189,0.000504291,13.5569069,0.00078539,0.043805501,9.133578586,0.001287538,512.450692,0.000576881,152.2494062
1994.758756,0.003665165,0.003693583,0.452925993,-0.002810302,-2.50E-06,0.004783282,3.279505552,0.333704905,0.000607932,11.54283543,0.000648927,0.037297571,9.260725863,0.00135582,515.357185,0.000580153,152.023753
1994.774467,0.004225515,0.003850729,0.49467472,0.001519154,1.35E-06,0.005235959,3.743564965,0.270372809,0.000492556,13.03200768,0.00158822,0.04210943,9.26597975,0.001245089,499.479351,0.000562279,151.7980998
1994.790178,0.003555458,0.003514985,0.388590769,0.000361303,3.22E-07,0.004358037,2.775625854,0.252690268,0.000460342,13.14477949,0.00103802,0.042473822,9.128293535,0.001308924,592.015538,0.00066645,151.5724466
1994.805889,0.003584473,0.003357105,0.416062257,1.20E-05,1.07E-08,0.004259662,2.691132563,0.442046068,0.000805304,13.57039603,0.00034579,0.043849088,9.189753964,0.001338542,595.9214,0.000670847,151.3467933
1994.8216,0.00322662,0.003311491,0.436211171,0.01308042,1.16E-05,0.00425663,2.776773015,0.441519438,0.000804345,10.59669384,0.000264646,0.034240368,9.001363757,0.001219551,447.662575,0.000503947,151.1211401
1994.837311,0.003252718,0.003335091,0.438518928,0.003498803,3.12E-06,0.005057757,3.296701502,0.349187097,0.000636137,10.66895722,0.000566159,0.034473868,8.933066876,0.001188856,542.507214,0.000610717,150.8954869
1994.853022,0.003906513,0.003687597,0.464153116,0.000180709,1.61E-07,0.00565904,3.806394135,0.287834229,0.000524366,11.2650898,0.00120576,0.03640011,8.95599375,0.001155842,285.441948,0.000321331,150.6698337
1994.868733,0.003881808,0.003698113,0.445709373,-0.002107053,-1.88E-06,0.004936974,3.278932051,0.260412563,0.000474411,10.85119523,0.000351643,0.035062721,9.218683048,0.001438219,357.505863,0.000402455,150.4441805
1994.884443,0.003392847,0.003410726,0.453993956,-0.011458551,-1.02E-05,0.004979482,3.09606761,0.729710017,0.001329361,11.92697476,0.000239764,0.038538814,9.104649185,0.001444105,374.00424,0.000421028,150.2185273
1994.900154,0.003365829,0.003229667,0.427617896,0.009270691,8.25E-06,0.004707927,2.779908477,12.21923217,0.022260576,12.51100551,0.000280038,0.040425952,8.993708769,0.001389696,411.14895,0.000462843,149.9928741
1994.915865,0.003692556,0.003729808,0.547070978,-0.011626372,-1.04E-05,0.005331902,3.447617351,0.390413008,0.000711241,11.0054608,0.00032352,0.035561189,9.302320447,0.001519781,340.332152,0.000383122,149.7672209
1994.931576,0.003558358,0.003930878,0.516107524,0.011675418,1.04E-05,0.006052031,3.620543083,0.469533955,0.000855381,15.49110349,0.000616305,0.050055338,9.280602849,0.00147116,462.850154,0.000521044,149.5415677
1994.947287,0.003033392,0.00334147,0.472648197,0.009321247,8.30E-06,0.004505209,3.175278593,0.357003376,0.000650376,16.08817638,0.000153406,0.051984618,9.027431241,0.001318592,605.369176,0.000681482,149.3159145
1994.962998,0.003271442,0.003362684,0.449382941,0.003849264,3.43E-06,0.004482153,2.931941654,0.265829592,0.000484279,13.32500263,9.49E-05,0.043056165,9.075861904,0.001435782,633.635134,0.000713302,149.0902613
1994.978709,0.003356978,0.003439838,0.45321982,-0.009299586,-8.28E-06,0.004023202,3.173307373,0.263913183,0.000480788,13.72414497,0.000129423,0.044345886,8.820475263,0.001293105,539.186724,0.000606979,148.8646081
1994.99442,0.003750582,0.0038201,0.526056525,0.000841953,7.50E-07,0.005472102,3.913377004,0.271186158,0.000494038,13.60536911,0.000140871,0.043962094,8.968879176,0.001276125,387.88565,0.000436655,148.6389549
1995.01013,0.003295592,0.003461883,0.478530053,0.007402751,6.59E-06,0.004861183,3.255950439,0.24709305,0.000450146,10.10960411,9.25E-05,0.032666469,9.001263443,0.001403313,480.037426,0.000540393,148.4133017
1995.025841,0.003687134,0.00351471,0.465505705,0.010814279,9.63E-06,0.004661456,3.155066287,0.31014445,0.00056501,11.03419402,9.27E-05,0.035654033,8.986004237,0.001408668,542.490962,0.000610698,148.1876485
1995.041552,0.003581184,0.003789133,0.507769781,-0.006583524,-5.86E-06,0.005481615,4.2280554,0.357251185,0.000650828,9.866302751,0.000104437,0.031880306,8.861591097,0.001273817,435.149839,0.000489861,147.9619952
1995.057263,0.003471056,0.0036176,0.450740528,0.003872383,3.45E-06,0.004883318,3.826112275,0.320492693,0.000583863,9.885765215,0.000106266,0.031943194,8.818296435,0.001137693,382.375891,0.000430452,147.736342
1995.072974,0.003227089,0.003229117,0.384953981,0.001394122,1.24E-06,0.004497918,3.066757871,0.285763573,0.000520594,13.87882331,0.000127961,0.044845688,9.067084818,0.001309532,745.002352,0.000838672,147.5106888
1995.088685,0.003790109,0.00344963,0.457099994,0.002366434,2.11E-06,0.005034382,4.313281316,0.332718115,0.000606134,9.717212777,0.000138123,0.031398562,9.063934,0.001167137,426.475416,0.000480096,147.2850356
1995.104396,0.003066533,0.003160864,0.364037515,0.01536376,1.37E-05,0.004693941,3.284232804,0.365878689,0.000666545,9.74773986,9.77E-05,0.031497202,8.698602296,0.001244419,421.312613,0.000474284,147.0593824
1995.122812,0.00324335,0.00354847,0.429360264,-0.004373318,-3.89E-06,0.004507099,3.600728342,0.346681177,0.000631572,10.53784926,0.000110577,0.034050228,9.149631379,0.001336948,458.172884,0.000515779,146.8337292
1995.141229,0.003466631,0.003569668,0.42270451,-0.001594796,-1.42E-06,0.004603897,3.398742508,0.250243504,0.000455885,9.974784792,0.000110366,0.032230836,9.05123753,0.001437552,488.249015,0.000549637,146.608076
1995.159646,0.003413175,0.003817243,0.464194886,0.010587908,9.43E-06,0.005522088,4.203748665,0.285957894,0.000520948,10.7197526,0.000184014,0.034638,8.903231762,0.001291496,399.708707,0.000449964,146.3824228
1995.178063,0.003663198,0.00381996,0.458244075,-0.001355337,-1.21E-06,0.005463699,3.985647643,0.277498687,0.000505538,10.45821374,0.000153527,0.033792907,8.916895448,0.001294137,419.313505,0.000472034,146.1567696
1995.196479,0.003480397,0.003808015,0.466444719,-0.002923703,-2.60E-06,0.005574415,4.133020183,0.317956128,0.000579242,7.868387858,0.000101753,0.025424581,8.849744751,0.001283043,368.811468,0.000415182,145.9311164
1995.214896,0.003546174,0.003446336,0.405068245,0.013476426,1.20E-05,0.00457245,2.795132105,0.359481921,0.000654892,11.480969,0.000106309,0.037097666,9.071713719,0.001552799,562.753051,0.000633508,145.7054632
1995.233313,0.003574499,0.003516185,0.423002696,-0.001758366,-1.57E-06,0.004868349,3.399521544,0.365514602,0.000665882,12.76494612,0.000112071,0.041246493,8.906482936,0.001306685,591.859284,0.000666274,145.47981
1995.25173,0.00402689,0.003429706,0.416701712,-0.002534801,-2.26E-06,0.005024331,4.069787557,0.439948573,0.000801483,9.813179914,9.74E-05,0.031708654,8.655503358,0.00120634,424.440417,0.000477805,145.2541568
1995.270146,0.003305095,0.003330317,0.359289966,-0.000849616,-7.56E-07,0.004076173,3.215369554,0.477010088,0.000869001,12.6226002,0.000120974,0.04078654,8.832229477,0.001205479,546.925066,0.00061569,145.0285036
1995.288563,0.003378516,0.003508852,0.387417735,-0.002627462,-2.34E-06,0.004106127,3.242381518,0.42795381,0.000779632,15.58770943,0.000149086,0.050367494,9.171455249,0.001380187,650.990909,0.00073284,144.8028504
1995.30698,0.003210211,0.003488322,0.422487476,0.008561493,7.62E-06,0.004805201,3.306577215,0.376980235,0.00068677,14.49991671,0.000121033,0.046852584,9.153430677,0.001471566,434.186389,0.000488777,144.5771971
1995.325397,0.003453153,0.003762854,0.433387954,0.006604982,5.88E-06,0.004783931,3.204904632,0.331798266,0.000604459,11.61605662,0.000101904,0.037534165,9.226998347,0.001556127,389.22306,0.00043816,144.3515439
1995.343813,0.0039009,0.003771648,0.457061543,-0.00588146,-5.24E-06,0.004793855,2.82938238,0.239000356,0.000435403,13.42977945,0.000102113,0.043394723,9.466912465,0.00171682,516.430676,0.000581362,144.1258907
1995.36223,0.003473819,0.003905176,0.469411291,0.01076146,9.58E-06,0.004693573,3.203314805,0.268220569,0.000488635,14.04070031,0.000119794,0.04536875,9.18446729,0.001572575,566.621713,0.000637863,143.9002375
1995.380647,0.003595745,0.004000714,0.498007372,0.012285792,1.09E-05,0.005680539,4.108919895,0.320696632,0.000584234,9.563528632,0.000145718,0.030901973,8.978714753,0.001351472,362.79407,0.000408408,143.6745843
1995.399064,0.003919261,0.003920367,0.497118223,0.006185618,5.51E-06,0.005987519,4.506090736,0.357804421,0.000651836,10.00095806,0.000276609,0.032315408,8.964395864,0.001253496,411.462749,0.000463196,143.4489311
1995.41748,0.003744854,0.00369975,0.484695258,0.000162807,1.45E-07,0.004651226,3.203276355,0.207080071,0.000377251,8.743364362,0.000137949,0.028251832,9.010727582,0.001431216,490.471341,0.000552138,143.2232779
1995.435897,0.003545225,0.003826833,0.535385973,-0.001775034,-1.58E-06,0.005699154,4.396426046,0.244533351,0.000445482,9.468471116,0.000118191,0.03059482,8.984312901,0.001195521,347.70586,0.000391423,142.9976247
1995.454314,0.00379772,0.003856699,0.49523901,0.000295062,2.63E-07,0.005237259,3.291637204,0.218973078,0.000398918,10.72369776,8.66E-05,0.034650747,9.385182103,0.001485295,513.956961,0.000578577,142.7719715
1995.472731,0.003830691,0.003900939,0.487037507,0.002452958,2.18E-06,0.005568584,2.889006925,0.25179603,0.000458713,11.41590531,8.90E-05,0.03688743,9.554089153,0.00160178,548.502694,0.000617466,142.5463183
1995.491147,0.00371938,0.00382546,0.455348689,0.013538476,1.21E-05,0.005080811,2.833658935,0.232695367,0.000423916,14.55616036,9.48E-05,0.04703432,9.384207094,0.001572123,652.971261,0.000735069,142.3206651
1995.509564,0.003483888,0.00363147,0.398150294,0.025376003,2.26E-05,0.004472074,2.520821697,0.354013421,0.000644929,14.5732019,0.000112357,0.047089385,9.144123058,0.001392657,780.03564,0.00087811,142.0950119
1995.527981,0.003872837,0.004194107,0.515149899,-0.00061999,-5.52E-07,0.005958045,3.881096906,0.358383256,0.00065289,12.51875197,0.000116971,0.040450983,9.149878692,0.001224147,366.107752,0.000412139,141.8693587
1995.546398,0.003855703,0.004045139,0.470814305,0.012798596,1.14E-05,0.005247861,3.492175264,0.86968508,0.001584362,14.07888604,0.00011776,0.045492137,9.164295013,0.001349354,538.333649,0.000606018,141.6437055
1995.564814,0.003618016,0.00354361,0.406555578,-0.015526111,-1.38E-05,0.004825411,2.431306146,9.713310164,0.017695374,14.86816728,0.000151664,0.048042487,9.379097629,0.001527032,895.090166,0.00100763,141.4180523
1995.583231,0.004040413,0.00421162,0.51494727,0.020684944,1.84E-05,0.005754121,3.904586562,0.639564851,0.001165137,16.30543458,0.00012986,0.05268663,9.473917839,0.001431554,524.487131,0.000590431,141.192399
1995.601648,0.004565938,0.004331227,0.515764088,0.028602584,2.55E-05,0.005187829,3.671249918,0.390098373,0.000710668,13.28379748,0.000101674,0.042923022,9.689119313,0.001468931,507.082518,0.000570838,140.9667458
1995.621758,0.004125335,0.003852378,0.454522468,0.002533727,2.26E-06,0.004664236,3.004029035,0.451102526,0.000821803,14.95217532,0.000110799,0.048313936,9.453432741,0.001579478,624.956003,0.000703532,140.7410926
1995.641868,0.003108053,0.003611778,0.394797336,-0.007270015,-6.47E-06,0.00452629,2.454836723,0.395710589,0.000720892,15.20419437,8.55E-05,0.049128268,9.69349468,0.001579772,821.725691,0.000925041,140.5154394
