Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,La,LaCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Dist
1954.435897,0.004998063,0.005323921,0.55319325,0.016001331,1.42E-05,38.57316763,2.76E-05,43.07868165,3.10E-05,2.286928439,0.1065098,0.000194036,9.766076349,9.60E-05,0.031556451,9.511906271,0.001769059,198.807839,0.000223804,488.0669723
1954.469047,0.005464223,0.00564484,0.615987918,0.023226676,2.07E-05,25.07198821,1.79E-05,28.70132041,2.07E-05,3.358919611,0.195576709,0.000356295,7.259753917,0.000117342,0.023457944,9.004460523,0.001302819,109.175589,0.000122902,487.8196605
1954.502197,0.005689783,0.005621284,0.600874965,0.012215833,1.09E-05,17.08571399,1.22E-05,19.59905002,1.41E-05,3.351825173,0.19511396,0.000355452,5.52369146,0.00010948,0.017848324,8.955215639,0.00118864,77.36422,8.71E-05,487.5723487
1954.535347,0.00544081,0.005334277,0.559285136,0.015817092,1.41E-05,21.8480921,1.56E-05,26.11690645,1.88E-05,2.850819822,0.149400962,0.000272174,7.651230906,8.83E-05,0.024722896,8.951403485,0.001408153,115.916769,0.000130491,487.3250368
1954.568498,0.005412441,0.005451764,0.593652304,0.01633949,1.45E-05,22.48510028,1.61E-05,26.18531845,1.89E-05,2.938713514,0.139352764,0.000253868,5.181490732,6.18E-05,0.016742595,9.037951756,0.001359671,114.803131,0.000129237,487.077725
1954.601648,0.005769017,0.005786946,0.599889602,0.008874915,7.90E-06,19.45249068,1.39E-05,23.31728856,1.68E-05,2.923362985,0.17468122,0.000318228,6.725396692,7.43E-05,0.021731312,9.358131059,0.001429666,99.873221,0.00011243,486.8304132
1954.629578,0.004837199,0.004720711,0.540886514,0.005768175,5.14E-06,33.24816608,2.37E-05,42.62138045,3.07E-05,2.356435996,0.129162227,0.000235303,8.745816207,6.84E-05,0.028259755,9.337505507,0.001655881,188.897823,0.000212648,486.5831014
1954.657509,0.005228042,0.005503783,0.616852852,0.013512679,1.20E-05,16.45431813,1.18E-05,18.58357606,1.34E-05,2.900007442,0.178901175,0.000325916,5.181736889,6.54E-05,0.01674339,9.369574106,0.001382106,101.512326,0.000114275,486.3357895
1954.685439,0.00465431,0.004922273,0.559697404,0.010829878,9.64E-06,36.52841272,2.61E-05,46.5018106,3.35E-05,2.474559668,0.146572286,0.00026702,8.694708038,6.20E-05,0.028094612,9.373872747,0.001598801,208.623179,0.000234853,486.0884777
1954.71337,0.005185189,0.005234826,0.593879013,0.009181813,8.17E-06,27.52554792,1.97E-05,34.57698765,2.49E-05,3.029849326,0.197965263,0.000360646,7.755232902,8.99E-05,0.025058951,9.106421642,0.001294296,143.383803,0.000161411,485.8411659
1954.7413,0.005452378,0.005756508,0.574907323,0.015257193,1.36E-05,35.45152082,2.53E-05,42.25205777,3.04E-05,2.977297448,0.255140763,0.000464807,9.612107463,0.000174093,0.031058942,9.274369124,0.001337232,162.032409,0.000182405,485.5938541
1954.76923,0.00431329,0.004445963,0.460336649,0.02089422,1.86E-05,55.83459796,3.99E-05,65.70864096,4.73E-05,2.159183918,0.188999879,0.000344313,12.24244376,7.96E-05,0.039558167,9.126687158,0.001379942,291.648964,0.000328318,485.3465422
1954.797161,0.004529326,0.004476472,0.451675025,0.014826,1.32E-05,59.87203341,4.28E-05,73.4075794,5.29E-05,2.15648934,0.211858297,0.000385956,13.21626529,9.21E-05,0.042704809,9.31663432,0.001435657,334.889394,0.000376995,485.0992304
1954.825091,0.004033293,0.004141482,0.477957839,0.010821891,9.64E-06,63.43129819,4.53E-05,78.86979541,5.68E-05,2.281736623,0.200248377,0.000364806,11.74205972,8.47E-05,0.03794131,9.339977517,0.00144938,334.769167,0.00037686,484.8519186
1954.853022,0.004209754,0.004098168,0.458274739,0.012086573,1.08E-05,53.25629526,3.80E-05,70.43766522,5.08E-05,2.207246834,0.17644422,0.00032144,11.83852126,7.37E-05,0.038253,9.317275548,0.001410116,304.514465,0.000342801,484.6046067
1954.880952,0.004620004,0.004623741,0.543076066,0.012481468,1.11E-05,22.13058421,1.58E-05,25.3096423,1.82E-05,3.126244047,0.22576103,0.000411284,6.037905561,0.000318054,0.019509869,8.974583762,0.001190861,118.617141,0.000133531,484.3572949
1954.908883,0.004481934,0.004270226,0.455935758,0.014993913,1.33E-05,61.67214808,4.41E-05,77.4804635,5.58E-05,2.183019477,0.180606067,0.000329022,11.47950051,0.000189804,0.037092921,9.361376512,0.001596875,397.990221,0.00044803,484.1099831
1954.936813,0.003931663,0.004077596,0.46430035,0.006370359,5.67E-06,46.89518549,3.35E-05,59.40377243,4.28E-05,2.36613616,0.18632125,0.000339434,9.152164711,9.57E-05,0.029572761,9.046877221,0.001381021,253.599251,0.000285484,483.8626713
1954.964743,0.004256936,0.004082989,0.419107546,0.016878831,1.50E-05,54.78273361,3.91E-05,67.26268431,4.85E-05,2.063061704,0.202376187,0.000368682,12.63973001,8.64E-05,0.040841891,9.303045306,0.001503072,334.324774,0.000376359,483.6153594
1954.992674,0.003666995,0.003860775,0.424857279,0.013557991,1.21E-05,53.71297624,3.84E-05,69.48911597,5.01E-05,2.283907032,0.172548893,0.000314344,9.888303221,8.87E-05,0.031951394,9.134810389,0.001388092,322.218196,0.000362731,483.3680476
1955.020604,0.003571636,0.003602962,0.419127424,0.011698901,1.04E-05,54.43322005,3.89E-05,65.37937221,4.71E-05,2.081900748,0.185957791,0.000338772,7.127564882,8.47E-05,0.02303081,9.02687622,0.001369406,324.505573,0.000365306,483.1207358
1955.048535,0.004233096,0.003970284,0.43841711,0.004454927,3.97E-06,48.03094119,3.43E-05,60.22397736,4.34E-05,2.531014351,0.160831713,0.000292998,9.739165102,6.29E-05,0.031469495,9.078107449,0.0013184,273.90471,0.000308343,482.8734239
1955.076465,0.004321326,0.004425666,0.508597702,0.02122166,1.89E-05,46.95850862,3.35E-05,57.24222909,4.12E-05,3.015634984,0.231371708,0.000421505,10.41532408,7.22E-05,0.033654321,9.077457822,0.001350963,231.405397,0.0002605,482.6261121
1955.104396,0.004239771,0.004311449,0.480104757,0.013188486,1.17E-05,43.5050819,3.11E-05,53.5005754,3.85E-05,2.746210121,0.230247128,0.000419456,11.86029797,9.84E-05,0.038323365,8.929048097,0.001321296,231.57117,0.000260687,482.3788003
1955.123521,0.004220112,0.00445345,0.477989643,0.015244048,1.36E-05,44.18418291,3.16E-05,45.52812515,3.28E-05,2.78174445,0.213940129,0.000389749,8.374307121,0.000102566,0.027059323,9.047091106,0.001396663,234.070894,0.000263501,482.1314885
1955.142646,0.004812955,0.004539005,0.487944783,0.019249243,1.71E-05,46.81290927,3.34E-05,57.12259942,4.12E-05,2.924319873,0.194069283,0.000353549,9.704326854,0.000101711,0.031356924,9.37598919,0.001510478,261.9489,0.000294884,481.8841766
1955.161771,0.004839329,0.004921173,0.473672478,0.019887414,1.77E-05,42.10936222,3.01E-05,45.27918359,3.26E-05,3.219808297,0.270355697,0.000492525,12.36128293,0.000167948,0.039942164,8.994910312,0.001245959,201.127967,0.000226416,481.6368648
1955.180896,0.00498987,0.005009226,0.42433786,0.016533634,1.47E-05,56.1295868,4.01E-05,64.35940866,4.64E-05,2.730089487,0.294592537,0.000536679,19.12530476,0.000333152,0.061798282,9.263083382,0.001450182,259.586178,0.000292224,481.389553
1955.200021,0.004607134,0.004513217,0.4796974,0.016883832,1.50E-05,41.68062262,2.98E-05,47.78990977,3.44E-05,3.253878823,0.249692147,0.000454881,9.240177204,0.000158749,0.029857149,8.886375205,0.001229043,195.708517,0.000220315,481.1422411
1955.219146,0.004285264,0.004507288,0.446766156,0.016573299,1.48E-05,55.2022754,3.94E-05,69.45287703,5.00E-05,2.728196217,0.249210204,0.000454003,10.64579729,0.000155387,0.034399033,9.074674068,0.001346685,280.933241,0.000316255,480.8949293
1955.238271,0.004482265,0.004467029,0.459215622,0.01359398,1.21E-05,43.56866077,3.11E-05,51.98337394,3.75E-05,2.806070644,0.234272754,0.00042679,8.809533886,9.52E-05,0.028465641,9.112897994,0.001416485,238.031015,0.000267959,480.6476175
1955.257396,0.004765667,0.004798267,0.450931261,0.010626498,9.46E-06,56.92279621,4.07E-05,63.45965834,4.57E-05,2.893996178,0.270468989,0.000492731,12.98809387,0.000162186,0.041967535,9.121343393,0.001398892,270.090787,0.000304049,480.4003057
1955.276521,0.004949758,0.004768754,0.445122964,0.018499709,1.65E-05,58.87139961,4.21E-05,65.6003606,4.73E-05,2.868240569,0.261004441,0.000475489,13.40532076,0.000174473,0.043315691,9.152530717,0.00138106,304.094278,0.000342328,480.1529938
1955.295646,0.005389789,0.004912492,0.528077652,0.01376527,1.23E-05,27.42785184,1.96E-05,24.78067348,1.79E-05,3.819043274,0.25815051,0.00047029,7.457636509,0.000138125,0.024097348,8.907264105,0.001132776,116.032825,0.000130622,479.905682
1955.314772,0.004819167,0.004661608,0.44163449,0.021480945,1.91E-05,49.81814013,3.56E-05,53.47756156,3.85E-05,2.5312678,0.214929888,0.000391552,9.558387931,0.00015405,0.030885362,9.251551051,0.00155236,279.283083,0.000314397,479.6583702
1955.333897,0.004754038,0.004872062,0.480243684,0.022826615,2.03E-05,46.70355459,3.34E-05,53.74160828,3.87E-05,3.118411522,0.275178224,0.00050131,9.384841973,0.000237304,0.030324595,9.071230018,0.001371488,230.526786,0.000259511,479.4110584
1955.353022,0.004981286,0.004734758,0.462799982,0.020252206,1.80E-05,62.56630753,4.47E-05,67.82881064,4.89E-05,2.584067009,0.217461762,0.000396164,8.944454502,0.000193307,0.028901601,9.161725289,0.001465773,329.047467,0.000370419,479.1637465
1955.372147,0.004644307,0.004868809,0.475514218,0.021119979,1.88E-05,45.6064419,3.26E-05,47.37678059,3.41E-05,3.396729921,0.26786672,0.00048799,8.361359168,0.000183896,0.027017485,9.036733179,0.001176858,201.942807,0.000227333,478.9164347
1955.391272,0.005219961,0.004881403,0.47779363,0.018776052,1.67E-05,53.50230872,3.82E-05,62.79250251,4.52E-05,2.935554123,0.203348218,0.000370453,9.31779318,0.000140821,0.030107945,9.089213549,0.001296182,274.916027,0.000309481,478.6691229
1955.410397,0.00488286,0.00493229,0.46837604,0.009726391,8.66E-06,53.04664103,3.79E-05,62.21076792,4.48E-05,2.618501692,0.214286424,0.00039038,9.131351656,0.000149284,0.029505509,9.120645329,0.00127906,300.91877,0.000338753,478.421811
1955.429522,0.004452332,0.004660077,0.433693458,0.015325676,1.36E-05,73.31104682,5.24E-05,85.09227761,6.13E-05,2.312216852,0.226866564,0.000413298,8.78438749,0.000151983,0.028384387,9.095857324,0.001459705,384.38254,0.000432711,478.1744992
1955.448647,0.004587412,0.004676462,0.437980861,0.012692031,1.13E-05,80.10095456,5.72E-05,86.24798355,6.21E-05,2.238167094,0.291175607,0.000530454,12.90123992,0.000221754,0.04168689,9.248702716,0.001389318,387.859506,0.000436625,477.9271874
1955.467772,0.004516968,0.004486379,0.41273606,0.014928901,1.33E-05,76.79028503,5.49E-05,87.57043532,6.31E-05,1.963258832,0.225056462,0.00041,13.39126301,0.00019263,0.043270268,9.433035121,0.001439,395.965862,0.000445751,477.6798756
1955.486897,0.005026981,0.00478716,0.440059714,0.008882692,7.91E-06,68.49111964,4.89E-05,69.60874903,5.02E-05,2.287991674,0.26678894,0.000486027,12.21165225,0.000146495,0.039458672,9.379566192,0.001368066,327.81497,0.000369031,477.4325637
1955.506022,0.004995332,0.005238326,0.501881657,0.015766379,1.40E-05,44.16338596,3.15E-05,52.47741147,3.78E-05,3.025011942,0.233264609,0.000424953,8.376456913,0.000146128,0.027066269,9.132805846,0.001326908,240.909892,0.0002712,477.1852519
1955.525147,0.005240912,0.005353892,0.514384056,0.01769869,1.58E-05,45.73645099,3.27E-05,48.60251343,3.50E-05,3.168565667,0.254601276,0.000463824,7.117048963,0.000183115,0.022996831,9.143495406,0.001379974,230.790919,0.000259808,476.9379401
1955.544273,0.005640208,0.00539697,0.494366253,0.020742994,1.85E-05,44.76257842,3.20E-05,51.0983661,3.68E-05,3.234450176,0.22241538,0.000405189,8.191741373,0.000140171,0.026469411,9.049550948,0.00128287,227.169748,0.000255732,476.6906282
1955.563398,0.005338215,0.005356349,0.531143913,0.004704635,4.19E-06,48.1812001,3.44E-05,58.94896133,4.25E-05,2.930419956,0.213895465,0.000389667,8.249672771,0.000184734,0.0266566,9.096290333,0.001363991,270.582283,0.000304603,476.4433164
1955.582523,0.005256917,0.005259854,0.526830447,0.012966094,1.15E-05,63.26309781,4.52E-05,70.0853502,5.05E-05,2.428795201,0.232069971,0.000422777,12.83992904,0.00021899,0.04148878,9.502717974,0.001522519,293.987411,0.00033095,476.1960046
1955.601648,0.005302334,0.005502613,0.536010968,0.016793116,1.50E-05,50.67054163,3.62E-05,55.61485099,4.01E-05,2.346890336,0.241144243,0.000439308,11.17738436,0.000191388,0.036116714,9.608649032,0.001624442,244.176736,0.000274877,475.9486928
1955.622596,0.005469485,0.005198093,0.522019605,0.020010825,1.78E-05,53.02951626,3.79E-05,64.21705476,4.63E-05,2.206094282,0.211839571,0.000385922,11.68392784,0.000248642,0.037753473,9.606396007,0.001683879,281.698901,0.000317117,475.7013809
1955.643543,0.005150138,0.005308789,0.536181369,0.019823073,1.76E-05,46.01084226,3.29E-05,55.55596683,4.00E-05,2.314323055,0.188998233,0.00034431,11.26573073,0.000219125,0.036402181,9.544496542,0.001517444,244.472458,0.00027521,475.4540691
1955.664491,0.004965137,0.004898369,0.504444591,0.025033515,2.23E-05,68.36459412,4.88E-05,79.54163524,5.73E-05,1.949642108,0.194262396,0.000353901,14.17255963,0.000284036,0.045794818,9.534653643,0.001614236,336.089017,0.000378346,475.2067573
1955.685439,0.005326568,0.00526475,0.558241206,0.024067422,2.14E-05,57.31979235,4.09E-05,67.35016078,4.85E-05,2.270626421,0.23204425,0.00042273,9.846178298,0.000337642,0.031815279,9.467371623,0.001594481,245.581936,0.000276459,474.9594454
1955.706387,0.005621,0.005732829,0.535758356,0.029033286,2.58E-05,35.25400309,2.52E-05,42.56384837,3.07E-05,2.740486847,0.296125273,0.000539471,10.32395666,0.000354282,0.033359091,9.052215289,0.001254774,154.6149,0.000174055,474.7121336
1955.727335,0.004264288,0.004358729,0.440334351,0.025937271,2.31E-05,88.76100634,6.34E-05,103.3588486,7.45E-05,1.913870448,0.203894109,0.000371447,12.89392606,0.000255385,0.041663257,9.258556136,0.001429538,396.974126,0.000446886,474.4648218
1955.748283,0.004375169,0.004287682,0.411225879,0.018973704,1.69E-05,65.84958097,4.70E-05,77.02888073,5.55E-05,1.775824425,0.217896938,0.000396957,14.24071525,0.000247817,0.046015044,9.320861358,0.00133291,322.961081,0.000363567,474.21751
1955.76923,0.003716466,0.003917121,0.384479662,0.00585751,5.22E-06,70.03377865,5.00E-05,79.73424729,5.74E-05,1.59546061,0.189286611,0.000344836,12.64853029,0.000206815,0.040870326,9.037038576,0.001306277,327.905057,0.000369133,473.9701981
1955.790178,0.004294736,0.004201475,0.379497813,0.014841933,1.32E-05,65.05413366,4.65E-05,86.42853122,6.23E-05,1.582917745,0.182627289,0.000332704,12.28348332,0.000219041,0.039690775,9.395059401,0.001404762,328.988205,0.000370352,473.7228863
1955.811126,0.004235744,0.004357062,0.430012287,0.021865661,1.95E-05,44.73298789,3.20E-05,53.30086982,3.84E-05,1.981781053,0.220462113,0.00040163,11.68091897,0.000165989,0.03774375,9.043824782,0.00120676,204.060993,0.000229718,473.4755745
1955.832074,0.004659434,0.004612989,0.48987901,0.026952132,2.40E-05,48.31790802,3.45E-05,64.60493808,4.65E-05,2.428764169,0.256144652,0.000466636,10.22708753,0.000153239,0.033046085,9.093999784,0.001339861,259.542214,0.000292174,473.2282627
1955.853022,0.004759175,0.004792562,0.474884771,0.021523813,1.92E-05,64.92028924,4.64E-05,86.04996165,6.20E-05,2.427433184,0.310951891,0.000566481,10.31193166,0.000186578,0.033320236,9.27039537,0.00130895,336.844329,0.000379196,472.9809508
1955.87397,0.004604895,0.004560784,0.455689696,0.033145921,2.95E-05,45.32916641,3.24E-05,51.99414404,3.75E-05,2.466485336,0.284002384,0.000517386,10.74287266,0.000185074,0.034712706,9.026511811,0.001258773,216.0944,0.000243264,472.733639
1955.894917,0.004844749,0.004943251,0.547075953,0.026235777,2.34E-05,36.91234636,2.64E-05,46.32556448,3.34E-05,3.286646746,0.307223535,0.000559689,8.231078187,0.000169176,0.026596517,9.071532925,0.001202341,195.918331,0.000220551,472.4863272
1955.915865,0.004853753,0.004967882,0.49926755,0.042600586,3.79E-05,49.01740808,3.50E-05,61.55945111,4.44E-05,2.76717165,0.332771818,0.000606232,8.539399544,0.000254223,0.027592775,9.139687524,0.001265108,274.319569,0.00030881,472.2390153
1955.936813,0.004746606,0.004637902,0.457607674,0.019508446,1.74E-05,58.28439167,4.16E-05,70.79607227,5.10E-05,2.502895073,0.253893298,0.000462534,12.19933207,0.000171672,0.039418863,9.376450046,0.001460159,312.95289,0.0003523,471.9917035
1955.957761,0.005101415,0.004748181,0.461729288,0.01201422,1.07E-05,62.66028501,4.48E-05,75.85557397,5.47E-05,2.633582615,0.263366049,0.000479791,11.94964058,0.000171629,0.038612052,9.277981567,0.001350596,314.601242,0.000354156,471.7443917
1955.978709,0.004563679,0.004546769,0.457600616,0.018986101,1.69E-05,64.20176921,4.59E-05,83.32314892,6.00E-05,2.562062773,0.265409716,0.000483514,13.4176451,0.000157708,0.043355514,9.177991535,0.001301627,332.089431,0.000373843,471.4970799
1955.999656,0.004938496,0.004860643,0.455292863,0.035276996,3.14E-05,63.54151271,4.54E-05,80.34307425,5.79E-05,2.450821511,0.347961369,0.000633904,13.493328,0.00014319,0.043600063,9.29211525,0.001389215,309.25835,0.000348141,471.249768
1956.020604,0.004952384,0.004948664,0.457078047,0.044292358,3.94E-05,55.53546094,3.97E-05,68.40065849,4.93E-05,2.350467559,0.332526555,0.000605785,14.9659815,0.000176867,0.048358547,9.616501258,0.001551902,321.01287,0.000361374,471.0024562
1956.041552,0.004631315,0.004701854,0.452227219,0.030348302,2.70E-05,63.64576742,4.55E-05,81.88824422,5.90E-05,2.208849116,0.224386693,0.00040878,12.03760669,0.000137286,0.038896291,9.597037317,0.001722688,335.490197,0.000377671,470.7551444
1956.0625,0.004453706,0.004617933,0.475653064,0.019042864,1.70E-05,57.83182003,4.13E-05,71.72179235,5.17E-05,2.609146427,0.275234711,0.000501413,10.23827505,0.000161065,0.033082234,9.21556345,0.001564731,276.187441,0.000310913,470.5078325
1956.083448,0.004386387,0.004156571,0.494490521,0.018579977,1.65E-05,51.16931232,3.66E-05,62.35396218,4.49E-05,2.766400411,0.226198537,0.000412081,5.213947029,0.000105864,0.016847469,9.077725881,0.001392129,249.768584,0.000281172,470.2605207
1956.104396,0.004767535,0.004588041,0.51731318,0.016138057,1.44E-05,36.22175776,2.59E-05,37.39822083,2.69E-05,3.701129877,0.314387067,0.00057274,4.582536585,0.000175666,0.014807235,8.804621818,0.001161757,139.092648,0.000156581,470.0132089
1956.1496,0.00488826,0.004975396,0.516567118,0.031958123,2.85E-05,45.08033442,3.22E-05,55.50392016,4.00E-05,3.479544585,0.354292106,0.000645437,7.400402341,0.000188709,0.023912411,9.025162279,0.001290745,219.685983,0.000247307,469.7658971
1956.194805,0.004892716,0.004711993,0.499595329,0.033617337,2.99E-05,41.41392282,2.96E-05,53.18726548,3.83E-05,3.432601571,0.303126412,0.000552225,7.210616677,0.000181264,0.02329917,9.054416623,0.001255599,203.179382,0.000228725,469.5185852
1956.24001,0.005241133,0.005080926,0.486888129,0.033438042,2.98E-05,32.95773439,2.35E-05,42.37337274,3.05E-05,3.57317467,0.345028001,0.00062856,9.687812369,0.000167007,0.031303562,8.886663152,0.001200368,167.631691,0.000188708,469.2712734
1956.285215,0.005384406,0.005325542,0.50696,0.044669514,3.98E-05,16.63833423,1.19E-05,20.44000177,1.47E-05,4.166021601,0.441944835,0.00080512,6.587028746,0.000179952,0.021284213,8.892758479,0.001016584,79.635117,8.96E-05,469.0239616
1956.330419,0.00488305,0.005406292,0.463356915,0.032923013,2.93E-05,33.99867288,2.43E-05,41.13289816,2.96E-05,3.051268853,0.34993127,0.000637493,9.648659797,0.000109136,0.031177051,8.975119422,0.001325942,178.351641,0.000200776,468.7766498
1956.375624,0.006135005,0.006093216,0.459493019,0.093710506,8.34E-05,50.25901048,3.59E-05,62.76314067,4.52E-05,2.560083517,0.30159491,0.000549435,65.73684723,0.000154381,0.212410955,9.404976363,0.001553025,263.664558,0.000296815,468.5293379
1956.420829,0.005919487,0.005448686,0.448686509,0.023122291,2.06E-05,39.75802591,2.84E-05,49.58074871,3.57E-05,2.573674653,0.271000164,0.000493699,18.02446394,0.000128941,0.058241211,9.116732494,0.001585233,203.395169,0.000228968,468.2820261
