Age,Ba138Ca,BaCa,BCa,CdCa,FeCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa
2008.67,0.0089466763,0.0090661672,0.5032537483,0.0000071227,0.1312686134,0.0055368099,2.5553202725,0.0008164976,0.0001805766,0.0200122898,9.0434077978,0.0015289345,0.0000345913
2008.68,0.0081280563,0.0082178388,0.4824343076,0.0000047651,0.1364213618,0.0052189118,2.6083601057,0.0008480108,0.0001506584,0.0157506587,8.9536926429,0.0014543186,0.0000289317
2008.7,0.0091293758,0.0093756974,0.5271229932,0.0000058909,0.1322431813,0.0062042358,3.1174724972,0.0008310748,0.0001542930,0.0202520876,9.1542538041,0.0013573505,0.0000226229
2008.72,0.0088444989,0.0088259430,0.4909469228,0.0000137483,0.1515638004,0.0056310370,2.9783524542,0.0009062985,0.0002133392,0.0257472078,9.0396981541,0.0013434321,0.0000265799
2008.73,0.0101771054,0.0105206672,0.4906444840,0.0000125181,0.1581851587,0.0057998268,3.3553861210,0.0012880760,0.0002247071,0.0304504050,8.7865805205,0.0012295902,0.0000246180
2008.75,0.0088792560,0.0089532889,0.4786100799,0.0000070735,0.1585749149,0.0054483211,3.1729265349,0.0017191747,0.0002369952,0.0330761202,8.9067161550,0.0012933102,0.0000263740
2008.77,0.0090441465,0.0087366045,0.4683213400,0.0000154298,0.1954168835,0.0055214122,3.1553974967,0.0015275651,0.0002823493,0.0360561081,9.1379859965,0.0013227578,0.0000248334
2008.78,0.0104426050,0.0108667576,0.4527523705,0.0000194614,0.2398734351,0.0055105193,3.1515985608,0.0025803228,0.0005038201,0.0518902692,9.0613184337,0.0014571152,0.0000282047
2008.8,0.0102172686,0.0109862889,0.4676975888,0.0000146777,0.3331343856,0.0058003837,3.4398791219,0.0033383523,0.0006035302,0.0594705981,8.9975934563,0.0013578995,0.0000331763
2008.82,0.0103718673,0.0105958474,0.4735744091,0.0000146756,0.2305942154,0.0062438128,3.7450312337,0.0030048432,0.0004707783,0.0531375075,9.0330812282,0.0012761370,0.0000267351
2008.83,0.0112453173,0.0118137644,0.4842899059,0.0000198234,0.2692870029,0.0056151930,3.5973594015,0.0027985524,0.0005545560,0.0468059955,9.0052378658,0.0012975558,0.0000275890
2008.85,0.0118274508,0.0124392193,0.4770844790,0.0000269420,0.2737841879,0.0059842031,3.4597934236,0.0033807609,0.0005648248,0.0415711049,9.0823452547,0.0013053245,0.0000251416
2008.87,0.0136627397,0.0143814192,0.4815948522,0.0000628677,0.3801177811,0.0058012352,3.5553355330,0.0070794334,0.0009569953,0.0621207560,8.9847601050,0.0012698503,0.0000255742
2008.88,0.0135589023,0.0134197167,0.4733181346,0.0000568278,0.1851889874,0.0061992834,3.8232691274,0.0038480942,0.0004976901,0.0544430030,9.0055215973,0.0012373630,0.0000297636
2008.9,0.0102834913,0.0105916200,0.4693689462,0.0000351119,0.1445408653,0.0060100860,3.4651129016,0.0026712356,0.0002585115,0.0366911355,8.9699078097,0.0012941664,0.0000298794
2008.92,0.0090336674,0.0090566643,0.4667155202,0.0000364899,0.1440552533,0.0056711003,3.4088634163,0.0028533730,0.0002587919,0.0382240047,8.8207656982,0.0012160475,0.0000249028
2008.93,0.0081921595,0.0085354449,0.4708842133,0.0000470791,0.1130988366,0.0057756983,3.6561680953,0.0040050418,0.0001762994,0.0274449713,8.8494005136,0.0011878276,0.0000238826
2008.95,0.0074792347,0.0076673924,0.4716801342,0.0000321886,0.1161517969,0.0056035306,3.3901526621,0.0030699466,0.0001335746,0.0258869013,8.8597787460,0.0012569034,0.0000273303
2008.97,0.0075304209,0.0075587378,0.4885027716,0.0000517258,0.1238857827,0.0058002877,3.4836912997,0.0030549543,0.0001428811,0.0475208984,8.8565640234,0.0012659899,0.0000265675
2008.98,0.0076428427,0.0076232631,0.4605536626,0.0000514492,0.1696733312,0.0053136270,3.0102881845,0.0030330581,0.0002162689,0.0490453449,8.9476052287,0.0013388893,0.0000465048
2009,0.0094317700,0.0089942757,0.5043510478,0.0001258884,0.1384806039,0.0065962680,4.1510196927,0.0063040766,0.0002378076,0.0672443221,8.7517742707,0.0011059686,0.0000300526
2009.03,0.0085785834,0.0088924671,0.4752124891,0.0001003234,0.1616933582,0.0061056845,3.8941448822,0.0040824216,0.0002341009,0.0434610744,8.9339800771,0.0011584736,0.0000294440
2009.06,0.0086974855,0.0082460165,0.4646022018,0.0000520171,0.1244776837,0.0061772708,4.0585132231,0.0031023220,0.0001892440,0.0406443696,8.8106887871,0.0011123224,0.0000252046
2009.08,0.0081944999,0.0081627048,0.4055858352,0.0000520359,0.1785507152,0.0057255333,3.4809552553,0.0035670839,0.0002645712,0.0530599499,8.7484141865,0.0011499959,0.0000298945
2009.11,0.0092986533,0.0093436718,0.4210905331,0.0000512308,0.2334261460,0.0058292020,3.4471251192,0.0045855314,0.0003103345,0.0743429426,8.7795987401,0.0011134494,0.0000236123
2009.14,0.0096828392,0.0097545906,0.4685459590,0.0000320079,0.1582634482,0.0069289121,4.1209480153,0.0048904464,0.0002572564,0.0639224234,8.9538366177,0.0011369101,0.0000272717
2009.16,0.0085588027,0.0086080901,0.4843541279,0.0000425804,0.2254354318,0.0064132572,4.0171943143,0.0038432172,0.0003786031,0.0554184515,8.9964266276,0.0012059053,0.0000324185
2009.19,0.0081323706,0.0079019751,0.4454603256,0.0000297044,0.2092954889,0.0060543144,3.7753506872,0.0033794070,0.0003751487,0.0453200415,8.7295228153,0.0010776167,0.0000364576
2009.22,0.0070844741,0.0072478585,0.4885266985,0.0000190601,0.1485358351,0.0064236308,4.2918920345,0.0019791461,0.0002280197,0.0319948145,8.7260036272,0.0010304880,0.0000176385
2009.25,0.0088446525,0.0090072222,0.5134238456,0.0000432697,0.1833084921,0.0064095576,4.3428102811,0.0030880191,0.0003263798,0.0464335679,8.9641737369,0.0011091693,0.0000212884
2009.27,0.0085996378,0.0085541077,0.5129080727,0.0000206140,0.1949562043,0.0069294762,4.3915504494,0.0025017823,0.0003439052,0.0419037838,9.1234225433,0.0010432551,0.0000221755
2009.3,0.0090295011,0.0088789484,0.5060669085,0.0000264762,0.2777693191,0.0069211474,4.3170701755,0.0032513976,0.0003911838,0.0585795093,8.8371528882,0.0010564271,0.0000196696
2009.33,0.0125663680,0.0127490616,0.4765993527,0.0000179985,0.2640027249,0.0069597678,4.1611068550,0.0030931649,0.0003395409,0.0767360019,8.9901722854,0.0011069639,0.0000231902
2009.36,0.0173439880,0.0178337119,0.4149048931,0.0000301995,0.3706610393,0.0063729982,3.9912542524,0.0036663543,0.0004190469,0.0908995498,8.7865204366,0.0010135423,0.0000166688
2009.38,0.0186144063,0.0190869751,0.4275268973,0.0000214893,0.2493532898,0.0068936189,4.3048902108,0.0023979619,0.0003238205,0.0736403870,8.7261444601,0.0009435811,0.0000135933
2009.41,0.0177931719,0.0180566813,0.4687541422,0.0000247143,0.2545407649,0.0070232815,4.4931330590,0.0037897762,0.0004130697,0.0811250674,8.8054542664,0.0009485477,0.0000128975
2009.44,0.0067723321,0.0068160012,0.5361316092,0.0000200155,0.1598410628,0.0066980060,3.7167116128,0.0013971416,0.0002583221,0.0445742831,9.5139796694,0.0013377866,0.0000272588
2009.47,0.0070411903,0.0070914913,0.5488021203,0.0000137833,0.2336023002,0.0063880273,3.7428781860,0.0020774033,0.0003076688,0.0483087154,9.1662969833,0.0014013741,0.0000313624
2009.49,0.0063317096,0.0063547552,0.5512954155,0.0000082685,0.1498888207,0.0067482073,3.5291603332,0.0008912613,0.0001776609,0.0342119328,9.0632549326,0.0013258623,0.0000276341
2009.52,0.0069961643,0.0070265357,0.5159322888,0.0000080654,0.1475942466,0.0062116428,3.0908252315,0.0008953276,0.0002063775,0.0361715669,9.4253481822,0.0015659909,0.0000408760
2009.55,0.0079364607,0.0076070258,0.5233892815,0.0000185071,0.1745144147,0.0061056058,3.0341518546,0.0013654188,0.0002637964,0.0340011219,9.6402734884,0.0016595335,0.0000493251
2009.56,0.0071599077,0.0070143453,0.5342001226,0.0000241657,0.1520557326,0.0064194164,3.0758460805,0.0014130727,0.0002160774,0.0342071980,9.2094378488,0.0014064635,0.0000340902
2009.58,0.0076891632,0.0075343795,0.5843608106,0.0000131058,0.1547606896,0.0067889992,3.5603880151,0.0010336196,0.0001641326,0.0333793748,9.2115811457,0.0013019867,0.0000224441
2009.59,0.0076811084,0.0074706799,0.5418334103,0.0000112061,0.1609522044,0.0065278059,3.4297776123,0.0012040134,0.0002357856,0.0434350269,9.1216996338,0.0013655197,0.0000296918
2009.6,0.0072115651,0.0071046520,0.5434507402,0.0000179768,0.1618680149,0.0064687097,3.0296691145,0.0015026176,0.0003024798,0.0384347809,9.2488324702,0.0014910754,0.0000393233
2009.62,0.0066691227,0.0067003794,0.5339805918,0.0000108723,0.1177877216,0.0059557070,2.6243164352,0.0006629597,0.0001234600,0.0237525993,9.6042978959,0.0016737765,0.0000336722
2009.63,0.0093044568,0.0090716746,0.5020431896,0.0000097132,0.1952034893,0.0058158342,2.7152586972,0.0012051896,0.0002427149,0.0551077200,9.3975176171,0.0015988070,0.0000442250
2009.64,0.0106048562,0.0103618424,0.5443531723,0.0000132110,0.1657652390,0.0062418573,2.9958118462,0.0012602298,0.0002710658,0.0451727854,9.5182499996,0.0016083314,0.0000354951
2009.65,0.0093155987,0.0091955232,0.5205112650,0.0000177701,0.1445527513,0.0058705712,2.6225723822,0.0010498517,0.0002886770,0.0395570064,9.4340916407,0.0016544257,0.0000457217
2009.67,0.0085647457,0.0090054682,0.5453115069,0.0000126805,0.1654710961,0.0059187369,2.7334953351,0.0010998373,0.0002361505,0.0314127783,9.4065030617,0.0015773339,0.0000355861
2009.68,0.0105467226,0.0103518086,0.5279143232,0.0000122326,0.1687784244,0.0062577236,2.7058143585,0.0009816606,0.0002680369,0.0339276641,9.3303614631,0.0016060543,0.0000420315
2009.69,0.0093084877,0.0094602323,0.5324467926,0.0000079593,0.1474468495,0.0062679941,2.8248488316,0.0009500088,0.0002619703,0.0351700723,9.3265820052,0.0015865399,0.0000349841
2009.71,0.0087564995,0.0088241106,0.5352689050,0.0000174719,0.1925234817,0.0057986282,2.8233289680,0.0014050105,0.0001959873,0.0378087036,9.3622624097,0.0015256572,0.0000342493
2009.72,0.0091044764,0.0091012717,0.5448839078,0.0000103407,0.2438150123,0.0058899938,2.9521223985,0.0014809744,0.0002395737,0.0343743927,9.3471376494,0.0015134801,0.0000306360
2009.73,0.0094920584,0.0095907574,0.5248078410,0.0000264516,0.2695635929,0.0059939869,3.3566332295,0.0022667636,0.0002550534,0.0427093724,9.1419349651,0.0013982202,0.0000302504
2009.75,0.0111975997,0.0120290349,0.5378836106,0.0000248171,0.3616773625,0.0063808619,3.3202143066,0.0040446609,0.0004533570,0.0637540585,9.3569457831,0.0015857121,0.0000370112
2009.76,0.0103561742,0.0103220669,0.5427129590,0.0000187472,0.2936397107,0.0060496809,2.9839131527,0.0023640368,0.0003528234,0.0470015610,9.1717856995,0.0014837312,0.0000286651
2009.77,0.0111027328,0.0111457119,0.5321581062,0.0000253306,0.4384498364,0.0063801364,3.2543282855,0.0040359796,0.0003900164,0.0554413521,9.4546053581,0.0015400248,0.0000366182
2009.78,0.0110516620,0.0105747222,0.5336533652,0.0000194856,0.3495481564,0.0060882590,3.1793665205,0.0023881585,0.0003686396,0.0459135844,9.4097176802,0.0016068147,0.0000415339
2009.8,0.0108035727,0.0109310600,0.5511102605,0.0000162676,0.3210935533,0.0063104427,3.2577369407,0.0021351454,0.0004220429,0.0447716411,9.3421393321,0.0014880833,0.0000308983
2009.81,0.0102798719,0.0100329159,0.5681030206,0.0000156269,0.4088225873,0.0062761758,3.6012804448,0.0019966308,0.0003854758,0.0455880615,9.0539009867,0.0013220566,0.0000275954
2009.82,0.0104962702,0.0107728991,0.5779694215,0.0000154322,0.2064383168,0.0067838264,3.7913190286,0.0019229798,0.0003326855,0.0423062835,9.1027049546,0.0012621847,0.0000229440
2009.84,0.0135875726,0.0139604314,0.5646821917,0.0000161162,0.1957925493,0.0066348189,3.9108000917,0.0017795695,0.0002603102,0.0511797132,9.1780172600,0.0013099151,0.0000253846
2009.85,0.0114628340,0.0113690086,0.4544007964,0.0000178050,0.1944442103,0.0058563614,3.1656762610,0.0015423135,0.0003106465,0.0449463030,9.1470930444,0.0013130281,0.0000349623
2009.86,0.0099909145,0.0097761332,0.4982298718,0.0000121818,0.1711332004,0.0063938834,3.8844248766,0.0014188760,0.0002398831,0.0452059458,9.0256656863,0.0012588141,0.0000283223
2009.88,0.0094052012,0.0093888309,0.5183752684,0.0000131702,0.1806766402,0.0063528479,4.0098018893,0.0014087096,0.0002348447,0.0375517195,8.9848376350,0.0012621402,0.0000251328
2009.89,0.0090079576,0.0091155508,0.5046558772,0.0000084553,0.1201492145,0.0063238586,4.2785772019,0.0010067609,0.0001771874,0.0220345849,8.7483986587,0.0010873940,0.0000154917
2009.9,0.0097774500,0.0095980467,0.4848518767,0.0000111011,0.1422195996,0.0065315309,4.0642791064,0.0009618586,0.0002060721,0.0267709921,8.9415431323,0.0012218565,0.0000222266
2009.91,0.0076645506,0.0084064733,0.4671752749,0.0000107854,0.1105963574,0.0062264280,4.2215837780,0.0007092483,0.0001626917,0.0195926336,8.8207954913,0.0011550536,0.0000201309
2009.93,0.0087388034,0.0086928186,0.4827635229,0.0000060034,0.1044299240,0.0063012309,3.9777458627,0.0006064593,0.0001579615,0.0204040624,8.9452150927,0.0012180256,0.0000219596
2009.94,0.0074422416,0.0075293643,0.4816641765,0.0000087605,0.1192018805,0.0059512975,3.8376266158,0.0005669561,0.0002055379,0.0235925853,8.9272160972,0.0012353607,0.0000257842
2009.95,0.0078490277,0.0076538798,0.4817050292,0.0000121893,0.1472529827,0.0064859595,3.6473010163,0.0007363724,0.0002210256,0.0267680511,9.1357530409,0.0013457632,0.0000301359
2009.97,0.0084691414,0.0085184700,0.4652653539,0.0000106386,0.1706066682,0.0061078264,3.6067251723,0.0011099061,0.0002149804,0.0315853127,9.0234939854,0.0013241109,0.0000277218
2009.98,0.0080086810,0.0081690523,0.4481988682,0.0000148999,0.1891342516,0.0056087191,3.1956174671,0.0010708896,0.0002652156,0.0343596581,8.9941357339,0.0014030834,0.0000332116
2009.99,0.0085719628,0.0085742901,0.4221444371,0.0000132529,0.2113349231,0.0056049487,3.3381525744,0.0015487437,0.0003444017,0.0471980617,9.1534215593,0.0013731888,0.0000394624
2010.01,0.0075385405,0.0078841950,0.4146404330,0.0000139058,0.2045560875,0.0062303913,3.7269863211,0.0012099592,0.0003942407,0.0511787337,9.1649176590,0.0013319514,0.0000474488
2010.02,0.0077038768,0.0076594437,0.4553840667,0.0000178672,0.1552684513,0.0066287852,3.8343949746,0.0016137887,0.0003583898,0.0561603815,9.1134176214,0.0013663005,0.0000358309
2010.03,0.0089858952,0.0091420614,0.4544608303,0.0000084955,0.2112862133,0.0067428287,3.9751186774,0.0014831057,0.0003835229,0.0643837369,8.9625804067,0.0013737524,0.0000358322
2010.05,0.0103054663,0.0096107201,0.4410186408,0.0000156394,0.1935212340,0.0063106829,3.6032656823,0.0013621894,0.0004640682,0.0878322361,9.1369852718,0.0014687273,0.0000411199
2010.06,0.0074206673,0.0078590430,0.4324734931,0.0000113954,0.1714405619,0.0061888159,3.3829351659,0.0012379153,0.0004241619,0.1299997181,9.1956507094,0.0014846745,0.0000408354
2010.07,0.0065500134,0.0067768309,0.4536694414,0.0000111382,0.1672148382,0.0061721846,3.4935035723,0.0010918792,0.0002940148,0.1425100079,9.0147407990,0.0013566420,0.0000335070
2010.08,0.0076614455,0.0075579150,0.4348892148,0.0000176731,0.2057873807,0.0061428631,3.3196927492,0.0015360154,0.0003525061,0.4044766960,9.1457873486,0.0014150137,0.0000444354
2010.1,0.0089229927,0.0091032701,0.4464254185,0.0000206086,0.2974160332,0.0061635505,3.4490922310,0.0022678096,0.0006037317,0.8671555290,9.0150443292,0.0013818143,0.0000444591
2010.11,0.0081075008,0.0082048283,0.4613331182,0.0000202042,0.2066642269,0.0063079015,3.4245271960,0.0015775491,0.0004542706,0.9164937194,8.9700024455,0.0013541828,0.0000350014
2010.12,0.0085622507,0.0087749926,0.4640781064,0.0000185332,0.2068183968,0.0061147632,3.7689689520,0.0016652394,0.0003469744,1.8765908841,9.0137065705,0.0012517247,0.0000370617
2010.14,0.0081165162,0.0082657130,0.4365950023,0.0000102769,0.1737860444,0.0059359242,3.2470343896,0.0016267711,0.0002981742,2.0493711210,8.9304373085,0.0012369502,0.0000367858
2010.15,0.0083227099,0.0084160877,0.4233002347,0.0000145985,0.1859457330,0.0061811905,3.5203113869,0.0017827037,0.0003004935,2.7352493213,8.7941750763,0.0011281550,0.0000270250
2010.17,0.0089971039,0.0090726899,0.3131740369,0.0000163434,0.2301057356,0.0054529161,2.4908298310,0.0023460928,0.0003230280,2.3229751545,8.9553063043,0.0010663899,0.0000191507
2010.2,0.0097621640,0.0107223597,0.3562352762,0.0000276539,0.2278295051,0.0062641492,2.6690099140,0.0028822902,0.0004026843,1.8062092112,9.0088580961,0.0010736293,0.0000199602
2010.22,0.0098969937,0.0098689936,0.4283064165,0.0000337141,0.2167082682,0.0066779757,2.8728862232,0.0028231692,0.0003584457,1.5348418638,9.1971848863,0.0013081312,0.0000302014
2010.25,0.0080880729,0.0087090670,0.4579367028,0.0000249272,0.1895559344,0.0064001634,3.3805058055,0.0026107523,0.0003273150,1.4950113055,8.9556985518,0.0012597205,0.0000296588
2010.27,0.0102177579,0.0101695228,0.4607739919,0.0000295767,0.2094762346,0.0065019587,3.0905190650,0.0030785564,0.0003343800,1.5419853493,9.0740006398,0.0013637682,0.0000356248
2010.29,0.0104814675,0.0104437474,0.4750269503,0.0000380021,0.2377654123,0.0073352395,3.5178775204,0.0041830445,0.0003213311,1.6568576397,8.9525755182,0.0012826175,0.0000309119
2010.32,0.0106586127,0.0102873976,0.4934786011,0.0000397352,0.2049264394,0.0074423514,3.2939738880,0.0042020097,0.0003375543,1.5704639599,9.1962879042,0.0014869010,0.0000313131
2010.34,0.0090219336,0.0097157997,0.5000879559,0.0000374855,0.1854436688,0.0072468237,3.4747986201,0.0049522639,0.0003959951,1.6136495616,9.0912825782,0.0013827232,0.0000268882
2010.36,0.0091322931,0.0092161808,0.5356734281,0.0000515216,0.2606833059,0.0073538693,3.3464753366,0.0044036951,0.0004271739,1.6779126957,9.1692833353,0.0014257624,0.0000250062
2010.39,0.0105047674,0.0114995211,0.5362377855,0.0000479695,0.2544685282,0.0076184079,3.6823314725,0.0058868048,0.0004387242,1.8734900641,9.0218715427,0.0013087092,0.0000223271
2010.41,0.0073969964,0.0080476826,0.4949481321,0.0000348714,0.1703418926,0.0067988551,3.2130697295,0.0030642989,0.0002755046,1.2974922728,9.0549440903,0.0013732729,0.0000327909
2010.44,0.0075241708,0.0077047372,0.4883166691,0.0000338404,0.1359624005,0.0067018112,2.9885860108,0.0035945825,0.0002144114,1.2505194376,9.0699953589,0.0013630992,0.0000341721
2010.46,0.0061336612,0.0059618423,0.5255525682,0.0000357834,0.1319813051,0.0066513901,2.9092245535,0.0026101352,0.0002500984,1.1751666936,9.1793992948,0.0014907257,0.0000266529
2010.48,0.0060758237,0.0056883673,0.5221222501,0.0000338892,0.1313013795,0.0062740155,2.6341968596,0.0020850134,0.0001606883,1.1378924291,9.3530532916,0.0016437194,0.0000342534
2010.51,0.0071828354,0.0079522811,0.5150981374,0.0000104789,0.1576794011,0.0069525991,2.9635190055,0.0023507099,0.0001692952,1.4977399161,9.3199884467,0.0015563026,0.0000390175
2010.53,0.0072641685,0.0070194361,0.4933282057,0.0000105600,0.1367473691,0.0064770183,2.8139888687,0.0014544395,0.0001376302,1.5223235897,9.4233436690,0.0016267255,0.0000416017
2010.55,0.0079508806,0.0086792248,0.5139534580,0.0000193500,0.1336170907,0.0069839634,3.3829000785,0.0020797476,0.0002059223,2.5097966816,9.3249704315,0.0015583743,0.0000374075
2010.58,0.0089207799,0.0089993592,0.5021493534,0.0000154203,0.1366348653,0.0069416878,3.3248555582,0.0016564328,0.0001631714,2.1340892126,9.2633086263,0.0015052056,0.0000329813
2010.6,0.0088312597,0.0084171302,0.5347782760,0.0000204740,0.1338707686,0.0067844972,2.9543200758,0.0015335630,0.0002339580,1.0279772391,9.4056976778,0.0016706606,0.0000384997
2010.63,0.0097671062,0.0097766251,0.5651749139,0.0000220688,0.1912222180,0.0067897218,2.8890768672,0.0018158740,0.0002630781,1.2307957125,9.4614428203,0.0017215354,0.0000388307
2010.65,0.0083854082,0.0079794530,0.5387173163,0.0000116169,0.1708079479,0.0064439673,2.7304853652,0.0015388885,0.0002653779,0.9011404497,9.6224522100,0.0017907027,0.0000341534
2010.66,0.0104623456,0.0106754034,0.5693560332,0.0000298099,0.2537236194,0.0066979339,3.1061226070,0.0013121389,0.0003526620,1.0280615675,9.5499903755,0.0016865881,0.0000373517
