Age,BaCa
1949.053,0.00458
1949.07,0.00477
1949.087,0.00462
1949.104,0.00561
1949.121,0.00507
1949.138,0.00553
1949.155,0.00539
1949.173,0.0061
1949.19,0.00534
1949.207,0.00542
1949.224,0.00595
1949.241,0.00586
1949.258,0.00566
1949.276,0.00522
1949.293,0.00492
1949.31,0.005
1949.327,0.00463
1949.344,0.00463
1949.361,0.00479
1949.378,0.00505
1949.396,0.00512
1949.413,0.00495
1949.43,0.00501
1949.447,0.00471
1949.464,0.00481
1949.481,0.00464
1949.499,0.00474
1949.516,0.00453
1949.533,0.00466
1949.55,0.00434
1949.564,0.00464
1949.579,0.00449
1949.593,0.0041
1949.608,0.00403
1949.622,0.00398
1949.637,0.00393
1949.651,0.00397
1949.666,0.00385
1949.68,0.00418
1949.695,0.00356
1949.709,0.00374
1949.724,0.00365
1949.738,0.00372
1949.753,0.00362
1949.767,0.00369
1949.782,0.00398
1949.796,0.00416
1949.811,0.00399
1949.825,0.00408
1949.84,0.0041
1949.854,0.00425
1949.869,0.00431
1949.883,0.00431
1949.898,0.00414
1949.912,0.00401
1949.927,0.00413
1949.941,0.00424
1949.956,0.00412
1949.97,0.00409
1949.985,0.00408
1949.999,0.0041
1950.014,0.00416
1950.028,0.00431
1950.043,0.00431
1950.057,0.00408
1950.072,0.00414
1950.086,0.00429
1950.101,0.00448
1950.115,0.00434
1950.13,0.00426
1950.144,0.00442
1950.159,0.00441
1950.173,0.00442
1950.188,0.00509
1950.202,0.00573
1950.217,0.00603
1950.231,0.00643
1950.246,0.00698
1950.26,0.00809
1950.275,0.00774
1950.289,0.009
1950.304,0.00915
1950.318,0.0076
1950.333,0.00759
1950.347,0.00725
1950.362,0.00716
1950.376,0.00565
1950.391,0.00594
1950.405,0.0053
1950.42,0.0052
1950.434,0.0052
1950.449,0.0051
1950.463,0.00524
1950.478,0.00503
1950.492,0.00504
1950.507,0.00525
1950.521,0.00523
1950.536,0.00496
1950.55,0.00507
1950.564,0.00519
1950.579,0.00533
1950.593,0.00531
1950.607,0.00533
1950.621,0.00487
1950.636,0.00444
1950.65,0.00428
1950.664,0.00416
1950.679,0.00411
1950.693,0.00367
1950.707,0.00363
1950.721,0.00378
1950.736,0.00412
1950.75,0.00463
1950.764,0.00453
1950.779,0.00449
1950.793,0.00467
1950.807,0.00482
1950.821,0.00471
1950.836,0.00495
1950.85,0.00502
1950.864,0.00521
1950.879,0.00508
1950.893,0.00537
1950.907,0.00534
1950.921,0.00553
1950.936,0.00573
1950.95,0.0058
1950.964,0.00716
1950.979,0.00729
1950.993,0.00805
1951.007,0.0074
1951.021,0.00773
1951.036,0.00744
1951.05,0.00731
1951.064,0.00716
1951.079,0.0066
1951.093,0.00727
1951.107,0.00616
1951.121,0.00557
1951.136,0.00596
1951.15,0.0058
1951.164,0.00597
1951.179,0.00588
1951.193,0.00591
1951.207,0.00583
1951.221,0.00595
1951.236,0.00549
1951.25,0.0055
1951.264,0.00567
1951.279,0.00552
1951.293,0.0056
1951.307,0.00593
1951.321,0.00578
1951.336,0.00611
1951.35,0.00616
1951.364,0.00572
1951.379,0.00555
1951.393,0.00549
1951.407,0.00563
1951.421,0.0056
1951.436,0.00572
1951.45,0.00539
1951.464,0.00555
1951.479,0.00556
1951.493,0.0055
1951.507,0.00511
1951.521,0.00504
1951.536,0.00515
1951.55,0.00471
1951.567,0.00427
1951.583,0.00429
1951.6,0.00415
1951.617,0.00425
1951.633,0.00421
1951.65,0.00406
1951.667,0.0038
1951.683,0.00378
1951.7,0.0039
1951.717,0.00377
1951.733,0.00396
1951.75,0.00397
1951.767,0.00384
1951.783,0.00389
1951.8,0.00367
1951.817,0.00383
1951.833,0.00372
1951.85,0.00377
1951.867,0.00398
1951.883,0.0039
1951.9,0.00417
1951.917,0.00393
1951.933,0.00387
1951.95,0.00416
1951.967,0.00411
1951.983,0.00427
1952,0.00421
1952.017,0.00436
1952.033,0.00452
1952.05,0.00446
1952.067,0.0046
1952.083,0.00444
1952.1,0.00457
1952.117,0.00458
1952.133,0.0046
1952.15,0.00446
1952.167,0.00461
1952.183,0.00442
1952.2,0.00449
1952.217,0.00447
1952.233,0.00448
1952.25,0.00441
1952.267,0.00432
1952.283,0.00442
1952.3,0.00431
1952.317,0.00409
1952.333,0.00423
1952.35,0.00409
1952.367,0.0045
1952.383,0.00434
1952.4,0.00428
1952.417,0.00429
1952.433,0.00428
1952.45,0.00486
1952.467,0.00423
1952.483,0.00433
1952.5,0.00442
1952.517,0.00428
1952.533,0.0043
1952.55,0.00423
1952.565,0.00418
1952.579,0.00418
1952.594,0.0044
1952.609,0.0041
1952.624,0.00406
1952.638,0.00414
1952.653,0.0042
1952.668,0.00408
1952.682,0.00394
1952.697,0.00412
1952.712,0.004
1952.726,0.00407
1952.741,0.00473
1952.756,0.00412
1952.771,0.00426
1952.785,0.00381
1952.8,0.0037
1952.815,0.00381
1952.829,0.00383
1952.844,0.00377
1952.859,0.00383
1952.874,0.00385
1952.888,0.00385
1952.903,0.00384
1952.918,0.00377
1952.932,0.00374
1952.947,0.00394
1952.962,0.00387
1952.976,0.00387
1952.991,0.00386
1953.006,0.00429
1953.021,0.00453
1953.035,0.00384
1953.05,0.00375
1953.065,0.00366
1953.079,0.00385
1953.094,0.00377
1953.109,0.00383
1953.124,0.00391
1953.138,0.00388
1953.153,0.00399
1953.168,0.00411
1953.182,0.00491
1953.197,0.005
1953.212,0.00528
1953.226,0.00683
1953.241,0.00747
1953.256,0.00698
1953.271,0.0064
1953.285,0.00576
1953.3,0.00594
1953.315,0.00602
1953.329,0.00581
1953.344,0.00617
1953.359,0.006
1953.374,0.00558
1953.388,0.00546
1953.403,0.00533
1953.418,0.00536
1953.432,0.00472
1953.447,0.00514
1953.462,0.00543
1953.476,0.00544
1953.491,0.00539
1953.506,0.005
1953.521,0.0048
1953.535,0.00505
1953.55,0.00497
1953.564,0.00508
1953.578,0.00506
1953.592,0.00513
1953.606,0.00509
1953.619,0.00516
1953.633,0.00538
1953.647,0.00554
1953.661,0.00547
1953.675,0.0055
1953.689,0.00563
1953.703,0.00568
1953.717,0.00548
1953.731,0.00575
1953.744,0.0054
1953.758,0.00496
1953.772,0.00462
1953.786,0.0048
1953.8,0.00454
1953.814,0.00425
1953.828,0.00405
1953.842,0.0041
1953.856,0.0042
1953.869,0.00428
1953.883,0.00418
1953.897,0.00412
1953.911,0.00413
1953.925,0.00399
1953.939,0.00428
1953.953,0.00425
1953.967,0.00465
1953.981,0.00458
1953.994,0.00429
1954.008,0.00431
1954.022,0.00445
1954.036,0.00428
1954.05,0.00416
1954.064,0.0041
1954.078,0.00416
1954.092,0.00408
1954.106,0.0038
1954.119,0.00424
1954.133,0.00384
1954.147,0.0037
1954.161,0.00381
1954.175,0.00375
1954.189,0.00382
1954.203,0.00402
1954.217,0.00386
1954.231,0.00406
1954.244,0.00407
1954.258,0.00442
1954.272,0.00513
1954.286,0.00773
1954.3,0.00868
1954.314,0.00837
1954.328,0.00857
1954.342,0.00797
1954.356,0.00759
1954.369,0.00663
1954.383,0.0058
1954.397,0.00634
1954.411,0.00592
1954.425,0.00543
1954.439,0.00537
1954.453,0.00495
1954.467,0.00453
1954.481,0.00455
1954.494,0.00475
1954.508,0.005
1954.522,0.00534
1954.536,0.00522
1954.55,0.00508
1954.564,0.00495
1954.578,0.00499
1954.592,0.00491
1954.606,0.00532
1954.62,0.00512
1954.635,0.00515
1954.649,0.00492
1954.663,0.00466
1954.677,0.00465
1954.691,0.00433
1954.705,0.00426
1954.719,0.00447
1954.733,0.00454
1954.747,0.00437
1954.761,0.00452
1954.775,0.00443
1954.789,0.00472
1954.804,0.00478
1954.818,0.00456
1954.832,0.00438
1954.846,0.0045
1954.86,0.00421
1954.874,0.00397
1954.888,0.00414
1954.902,0.00397
1954.916,0.00405
1954.93,0.00405
1954.944,0.0041
1954.958,0.00411
1954.973,0.00417
1954.987,0.00416
1955.001,0.0043
1955.015,0.00451
1955.029,0.00443
1955.043,0.00411
1955.057,0.00423
1955.071,0.0043
1955.085,0.00449
1955.099,0.00464
1955.113,0.00458
1955.127,0.00417
1955.142,0.00422
1955.156,0.00431
1955.17,0.00477
1955.184,0.00462
1955.198,0.00483
1955.212,0.00574
1955.226,0.00493
1955.24,0.00484
1955.254,0.00551
1955.268,0.00548
1955.282,0.0059
1955.296,0.00714
1955.311,0.00765
1955.325,0.00746
1955.339,0.00882
1955.353,0.00876
1955.367,0.00859
1955.381,0.00698
1955.395,0.00636
1955.409,0.00629
1955.423,0.00568
1955.437,0.00547
1955.451,0.00545
1955.465,0.00556
1955.48,0.00565
1955.494,0.00606
1955.508,0.00608
1955.522,0.00614
1955.536,0.00594
1955.55,0.00564
1955.572,0.00591
1955.593,0.00571
1955.615,0.00578
1955.637,0.00531
1955.659,0.00525
1955.68,0.00515
1955.702,0.00557
1955.724,0.00578
1955.746,0.00575
1955.767,0.00599
1955.789,0.00641
1955.811,0.00644
1955.833,0.00582
1955.854,0.00511
1955.876,0.00478
1955.898,0.00458
1955.92,0.00446
1955.941,0.00459
1955.963,0.00463
1955.985,0.00458
1956.007,0.00473
1956.028,0.00449
1956.05,0.00453
1956.072,0.00443
1956.093,0.00443
1956.115,0.00446
1956.137,0.00433
1956.159,0.00432
1956.18,0.0039
1956.202,0.00392
1956.224,0.00448
1956.246,0.00633
1956.267,0.00625
1956.289,0.00629
1956.311,0.00629
1956.333,0.00657
1956.354,0.00646
1956.376,0.00632
1956.398,0.00622
1956.42,0.00612
1956.441,0.00643
1956.463,0.00627
1956.485,0.00603
1956.507,0.00623
1956.528,0.00641
1956.55,0.00629
1956.566,0.006
1956.581,0.006
1956.597,0.00614
1956.613,0.00615
1956.628,0.00622
1956.644,0.00634
1956.659,0.00629
1956.675,0.00575
1956.691,0.00575
1956.706,0.00589
1956.722,0.00515
1956.738,0.00493
1956.753,0.00476
1956.769,0.00494
1956.784,0.00485
1956.8,0.00458
1956.816,0.00458
1956.831,0.0044
1956.847,0.00454
1956.863,0.00441
1956.878,0.0043
1956.894,0.00415
1956.909,0.00417
1956.925,0.00416
1956.941,0.0041
1956.956,0.00413
1956.972,0.00413
1956.988,0.00414
1957.003,0.00435
1957.019,0.00445
1957.034,0.00459
1957.05,0.00454
1957.066,0.00481
1957.081,0.00445
1957.097,0.00483
1957.113,0.00503
1957.128,0.00527
1957.144,0.00525
1957.159,0.00507
1957.175,0.00478
1957.191,0.00498
1957.206,0.00489
1957.222,0.00497
1957.238,0.00481
1957.253,0.00475
1957.269,0.00494
1957.284,0.00503
1957.3,0.00506
1957.316,0.00502
1957.331,0.00514
1957.347,0.00508
1957.363,0.00509
1957.378,0.00517
1957.394,0.00535
1957.409,0.0051
1957.425,0.00515
1957.441,0.00539
1957.456,0.00539
1957.472,0.00516
1957.488,0.00504
1957.503,0.00493
1957.519,0.00494
1957.534,0.00474
1957.55,0.00483
1957.562,0.00503
1957.574,0.00499
1957.585,0.00485
1957.597,0.00477
1957.609,0.00491
1957.621,0.00489
1957.632,0.00487
1957.644,0.00488
1957.656,0.00468
1957.668,0.0045
1957.679,0.00451
1957.691,0.00455
1957.703,0.00448
1957.715,0.00425
1957.726,0.00427
1957.738,0.00422
1957.75,0.00438
1957.762,0.00447
1957.774,0.00426
1957.785,0.00419
1957.797,0.00431
1957.809,0.00423
1957.821,0.00415
1957.832,0.0041
1957.844,0.00406
1957.856,0.00404
1957.868,0.00391
1957.879,0.00396
1957.891,0.00408
1957.903,0.00394
1957.915,0.00413
1957.926,0.00419
1957.938,0.00395
1957.95,0.00388
1957.962,0.00389
1957.974,0.0039
1957.985,0.00399
1957.997,0.00426
1958.009,0.00416
1958.021,0.00449
1958.032,0.0042
1958.044,0.00427
1958.056,0.0042
1958.068,0.0041
1958.079,0.00437
1958.091,0.00428
1958.103,0.00442
1958.115,0.00442
1958.126,0.00467
1958.138,0.00408
1958.15,0.00408
1958.162,0.00445
1958.174,0.00548
1958.185,0.00644
1958.197,0.00849
1958.209,0.00905
1958.221,0.00953
1958.232,0.01
1958.244,0.009
1958.256,0.00881
1958.268,0.0075
1958.279,0.00753
1958.291,0.00769
1958.303,0.00805
1958.315,0.00848
1958.326,0.00903
1958.338,0.01026
1958.35,0.01049
1958.362,0.00786
1958.374,0.00742
1958.385,0.00672
1958.397,0.00624
1958.409,0.0062
1958.421,0.00606
1958.432,0.00623
1958.444,0.00596
1958.456,0.00632
1958.468,0.0061
1958.479,0.00621
1958.491,0.00627
1958.503,0.0067
1958.515,0.0062
1958.526,0.00607
1958.538,0.00597
1958.55,0.00579
1958.564,0.00571
1958.577,0.00583
1958.591,0.0058
1958.605,0.00571
1958.618,0.00547
1958.632,0.00531
1958.646,0.0052
1958.66,0.00507
1958.673,0.0048
1958.687,0.0049
1958.701,0.00497
1958.714,0.00496
1958.728,0.00496
1958.742,0.00496
1958.755,0.00489
1958.769,0.00486
1958.783,0.00481
1958.797,0.005
1958.81,0.00501
1958.824,0.00443
1958.838,0.00429
1958.851,0.00424
1958.865,0.00429
1958.879,0.0043
1958.892,0.00443
1958.906,0.00449
1958.92,0.00455
1958.934,0.00447
1958.947,0.00453
1958.961,0.00451
1958.975,0.00457
1958.988,0.00461
1959.002,0.00471
1959.016,0.00463
1959.029,0.00466
1959.043,0.00444
1959.057,0.00471
1959.071,0.00426
1959.084,0.00429
1959.098,0.00448
1959.112,0.00433
1959.125,0.00419
1959.139,0.00447
1959.153,0.00438
1959.166,0.0042
1959.18,0.00463
1959.194,0.00503
1959.208,0.00548
1959.221,0.00544
1959.235,0.00627
1959.249,0.00617
1959.262,0.00661
1959.276,0.00713
1959.29,0.00691
1959.303,0.00628
1959.317,0.00568
1959.331,0.00555
1959.345,0.00569
1959.358,0.00541
1959.372,0.00546
1959.386,0.00565
1959.399,0.0056
1959.413,0.00569
1959.427,0.0052
1959.44,0.00497
1959.454,0.00465
1959.468,0.00489
1959.482,0.00499
1959.495,0.0051
1959.509,0.00512
1959.523,0.00473
1959.536,0.00449
1959.55,0.00448
1959.566,0.00432
1959.583,0.00422
1959.599,0.00432
1959.616,0.00422
1959.632,0.00439
1959.648,0.00421
1959.665,0.00401
1959.681,0.00405
1959.698,0.004
1959.714,0.00384
1959.73,0.0039
1959.747,0.00376
1959.763,0.00388
1959.78,0.00421
1959.796,0.00421
1959.812,0.00417
1959.829,0.00407
1959.845,0.00416
1959.861,0.00411
1959.878,0.00418
1959.894,0.00392
1959.911,0.004
1959.927,0.00405
1959.943,0.00416
1959.96,0.00442
1959.976,0.00471
1959.993,0.00484
1960.009,0.00521
1960.025,0.00532
1960.042,0.0052
1960.058,0.00485
1960.075,0.00496
1960.091,0.00494
1960.107,0.00508
1960.124,0.00516
1960.14,0.00556
1960.157,0.00581
1960.173,0.00571
1960.189,0.0056
1960.206,0.00577
1960.222,0.0052
1960.239,0.0051
1960.255,0.00462
1960.271,0.00449
1960.288,0.00454
1960.304,0.00455
1960.32,0.00459
1960.337,0.00483
1960.353,0.00495
1960.37,0.00475
1960.386,0.00471
1960.402,0.00453
1960.419,0.00434
1960.435,0.00435
1960.452,0.00446
1960.468,0.0043
1960.484,0.00425
1960.501,0.00441
1960.517,0.00419
1960.534,0.0043
1960.55,0.00418
1960.569,0.00396
1960.587,0.00389
1960.606,0.00388
1960.624,0.00397
1960.643,0.00385
1960.661,0.00397
1960.68,0.00375
1960.698,0.00382
1960.717,0.00376
1960.735,0.0038
1960.754,0.0039
1960.772,0.00396
1960.791,0.00404
1960.809,0.00395
1960.828,0.00392
1960.846,0.00395
1960.865,0.00419
1960.883,0.00397
1960.902,0.004
1960.92,0.00386
1960.939,0.00387
1960.957,0.00383
1960.976,0.004
1960.994,0.00401
1961.013,0.00407
1961.031,0.00407
1961.05,0.0041
1961.069,0.00425
1961.087,0.00427
1961.106,0.00437
1961.124,0.00423
1961.143,0.00434
1961.161,0.00434
1961.18,0.00401
1961.198,0.00427
1961.217,0.00436
1961.235,0.00432
1961.254,0.00416
1961.272,0.00432
1961.291,0.00453
1961.309,0.00476
1961.328,0.00456
1961.346,0.00441
1961.365,0.00445
1961.383,0.00418
1961.402,0.00402
1961.42,0.00409
1961.439,0.00396
1961.457,0.00401
1961.476,0.00406
1961.494,0.00411
1961.513,0.00433
1961.531,0.00423
1961.55,0.00434
1961.566,0.00419
1961.582,0.00405
1961.598,0.00399
1961.615,0.00392
1961.631,0.00386
1961.647,0.00414
1961.663,0.00413
1961.679,0.00392
1961.695,0.0039
1961.711,0.00385
1961.727,0.00378
1961.744,0.00386
1961.76,0.00388
1961.776,0.00385
1961.792,0.00375
1961.808,0.0038
1961.824,0.00389
1961.84,0.00386
1961.856,0.00394
1961.873,0.00397
1961.889,0.00398
1961.905,0.00399
1961.921,0.00404
1961.937,0.00421
1961.953,0.0047
1961.969,0.00458
1961.985,0.00491
1962.002,0.00463
1962.018,0.0042
1962.034,0.004
1962.05,0.00405
1962.066,0.00418
1962.082,0.0041
1962.098,0.00409
1962.115,0.00418
1962.131,0.00433
1962.147,0.00434
1962.163,0.00431
1962.179,0.00434
1962.195,0.0045
1962.211,0.00482
1962.227,0.00471
1962.244,0.00495
1962.26,0.00481
1962.276,0.00463
1962.292,0.00458
1962.308,0.00455
1962.324,0.00463
1962.34,0.00463
1962.356,0.00462
1962.373,0.0043
1962.389,0.00428
1962.405,0.00437
1962.421,0.00424
1962.437,0.00433
1962.453,0.00428
1962.469,0.00446
1962.485,0.00446
1962.502,0.00447
1962.518,0.00428
1962.534,0.00422
1962.55,0.00427
1962.565,0.0041
1962.58,0.00413
1962.595,0.00413
1962.611,0.00407
1962.626,0.00404
1962.641,0.00404
1962.656,0.00391
1962.671,0.00401
1962.686,0.0039
1962.702,0.00388
1962.717,0.00403
1962.732,0.00396
1962.747,0.00393
1962.762,0.00377
1962.777,0.00364
1962.792,0.00379
1962.808,0.0039
1962.823,0.00397
1962.838,0.004
1962.853,0.00399
1962.868,0.0039
1962.883,0.00395
1962.898,0.00391
1962.914,0.00394
1962.929,0.00395
1962.944,0.00398
1962.959,0.00388
1962.974,0.004
1962.989,0.00387
1963.005,0.00392
1963.02,0.00376
1963.035,0.00382
1963.05,0.00398
1963.065,0.00416
1963.08,0.00472
1963.095,0.0051
1963.111,0.00516
1963.126,0.00517
1963.141,0.00552
1963.156,0.006
1963.171,0.00635
1963.186,0.00616
1963.202,0.00579
1963.217,0.00572
1963.232,0.0055
1963.247,0.00554
1963.262,0.00555
1963.277,0.00564
1963.292,0.00605
1963.308,0.00599
1963.323,0.00582
1963.338,0.00561
1963.353,0.0054
1963.368,0.00543
1963.383,0.00537
1963.398,0.0052
1963.414,0.00513
1963.429,0.00491
1963.444,0.00492
1963.459,0.00474
1963.474,0.00476
1963.489,0.00467
1963.505,0.0047
1963.52,0.00452
1963.535,0.00477
1963.55,0.00483
1963.566,0.00468
1963.583,0.00473
1963.599,0.00459
1963.616,0.00466
1963.632,0.00462
1963.648,0.0043
1963.665,0.00437
1963.681,0.00427
1963.698,0.00428
1963.714,0.00425
1963.73,0.00399
1963.747,0.00409
1963.763,0.00422
1963.78,0.00412
1963.796,0.00404
1963.812,0.00403
1963.829,0.00407
1963.845,0.00408
1963.861,0.00403
1963.878,0.00408
1963.894,0.00402
1963.911,0.00409
1963.927,0.00411
1963.943,0.00417
1963.96,0.00401
1963.976,0.00413
1963.993,0.00417
1964.009,0.00394
1964.025,0.00402
1964.042,0.00408
1964.058,0.00399
1964.075,0.00408
1964.091,0.00396
1964.107,0.00381
1964.124,0.00388
1964.14,0.00376
1964.157,0.00379
1964.173,0.00397
1964.189,0.00388
1964.206,0.00395
1964.222,0.00408
1964.239,0.00421
1964.255,0.00448
1964.271,0.0045
1964.288,0.00416
1964.304,0.004
1964.32,0.00406
1964.337,0.00411
1964.353,0.00415
1964.37,0.00411
1964.386,0.00424
1964.402,0.00431
1964.419,0.0043
1964.435,0.00424
1964.452,0.00419
1964.468,0.00415
1964.484,0.00403
1964.501,0.00402
1964.517,0.00399
1964.534,0.004
1964.55,0.00402
1964.565,0.00389
1964.581,0.00396
1964.596,0.00405
1964.612,0.00399
1964.627,0.00412
1964.642,0.00431
1964.658,0.00421
1964.673,0.00392
1964.688,0.00397
1964.704,0.00399
1964.719,0.00394
1964.735,0.0039
1964.75,0.0039
1964.765,0.00404
1964.781,0.00405
1964.796,0.00408
1964.812,0.00395
1964.827,0.00413
1964.842,0.00409
1964.858,0.00434
1964.873,0.00409
1964.888,0.00421
1964.904,0.00414
1964.919,0.00422
1964.935,0.0043
1964.95,0.004
1964.965,0.00387
1964.981,0.00391
1964.996,0.00388
1965.012,0.0043
1965.027,0.00471
1965.042,0.00463
1965.058,0.00431
1965.073,0.00437
1965.088,0.00445
1965.104,0.00401
1965.119,0.00411
1965.135,0.00405
1965.15,0.00413
1965.165,0.0045
1965.181,0.00417
1965.196,0.00428
1965.212,0.00431
1965.227,0.00463
1965.242,0.00472
1965.258,0.00475
1965.273,0.00505
1965.288,0.00512
1965.304,0.00557
1965.319,0.00545
1965.335,0.00497
1965.35,0.00449
1965.365,0.00429
1965.381,0.00422
1965.396,0.004
1965.412,0.00398
1965.427,0.00395
1965.442,0.00399
1965.458,0.00399
1965.473,0.00407
1965.488,0.00423
1965.504,0.00434
1965.519,0.00432
1965.535,0.00443
1965.55,0.00436
1965.566,0.00417
1965.582,0.00411
1965.598,0.00396
1965.615,0.00384
1965.631,0.00383
1965.647,0.00387
1965.663,0.00395
1965.679,0.00388
1965.695,0.00384
1965.711,0.00395
1965.727,0.00403
1965.744,0.00407
1965.76,0.00393
1965.776,0.00399
1965.792,0.00396
1965.808,0.00392
1965.824,0.00389
1965.84,0.00382
1965.856,0.00393
1965.873,0.00385
1965.889,0.00382
1965.905,0.00383
1965.921,0.00383
1965.937,0.00401
1965.953,0.00405
1965.969,0.00392
1965.985,0.00406
1966.002,0.00405
1966.018,0.0042
1966.034,0.00427
1966.05,0.00417
1966.066,0.00415
1966.082,0.00423
1966.098,0.00455
1966.115,0.00452
1966.131,0.00487
1966.147,0.00446
1966.163,0.00452
1966.179,0.00437
1966.195,0.00455
1966.211,0.00437
1966.227,0.00427
1966.244,0.00442
1966.26,0.00447
1966.276,0.00458
1966.292,0.00434
1966.308,0.00444
1966.324,0.00443
1966.34,0.00457
1966.356,0.00468
1966.373,0.00475
1966.389,0.0048
1966.405,0.0048
1966.421,0.00485
1966.437,0.0049
1966.453,0.00492
1966.469,0.0047
1966.485,0.00448
1966.502,0.00447
1966.518,0.00429
1966.534,0.00427
1966.55,0.00432
1966.565,0.00419
1966.581,0.0041
1966.596,0.00409
1966.612,0.00428
1966.627,0.00418
1966.642,0.00422
1966.658,0.00422
1966.673,0.00411
1966.688,0.00397
1966.704,0.00385
1966.719,0.00384
1966.735,0.0038
1966.75,0.00389
1966.765,0.00402
1966.781,0.0041
1966.796,0.00416
1966.812,0.00418
1966.827,0.00432
1966.842,0.00436
1966.858,0.00432
1966.873,0.00432
1966.888,0.00402
1966.904,0.00387
1966.919,0.00374
1966.935,0.00377
1966.95,0.00386
1966.965,0.0038
1966.981,0.00398
1966.996,0.00384
1967.012,0.004
1967.027,0.00395
1967.042,0.00384
1967.058,0.00379
1967.073,0.00388
1967.088,0.00376
1967.104,0.00378
1967.119,0.00376
1967.135,0.0039
1967.15,0.00404
1967.165,0.00422
1967.181,0.00449
1967.196,0.00467
1967.212,0.00494
1967.227,0.0051
1967.242,0.0054
1967.258,0.00534
1967.273,0.00583
1967.288,0.00554
1967.304,0.00474
1967.319,0.00418
1967.335,0.00417
1967.35,0.00402
1967.365,0.00407
1967.381,0.00423
1967.396,0.00458
1967.412,0.0043
1967.427,0.00414
1967.442,0.00438
1967.458,0.00424
1967.473,0.00414
1967.488,0.00431
1967.504,0.00412
1967.519,0.00394
1967.535,0.00396
1967.55,0.00407
1967.57,0.00374
1967.59,0.00377
1967.61,0.00396
1967.63,0.00401
1967.65,0.00394
1967.67,0.00398
1967.69,0.00385
1967.71,0.0038
1967.73,0.00378
1967.75,0.00362
1967.77,0.00354
1967.79,0.00356
1967.81,0.00395
1967.83,0.00369
1967.85,0.00366
1967.87,0.00401
1967.89,0.00402
1967.91,0.00404
1967.93,0.00399
1967.95,0.00382
1967.97,0.00392
1967.99,0.0039
1968.01,0.00397
1968.03,0.00404
1968.05,0.00408
1968.07,0.00419
1968.09,0.00381
1968.11,0.0041
1968.13,0.00417
1968.15,0.00458
1968.17,0.00659
1968.19,0.00719
1968.21,0.00817
1968.23,0.00904
1968.25,0.01139
1968.27,0.01256
1968.29,0.01013
1968.31,0.00831
1968.33,0.00644
1968.35,0.00532
1968.37,0.00536
1968.39,0.00548
1968.41,0.00538
1968.43,0.00508
1968.45,0.00511
1968.47,0.00505
1968.49,0.00503
1968.51,0.00491
1968.53,0.00492
1968.55,0.00476
1968.568,0.00456
1968.585,0.00443
1968.603,0.00427
1968.62,0.00419
1968.638,0.00428
1968.655,0.0043
1968.673,0.00424
1968.69,0.00425
1968.708,0.0041
1968.725,0.00418
1968.743,0.00392
1968.761,0.00387
1968.778,0.00382
1968.796,0.00406
1968.813,0.00391
1968.831,0.00401
1968.848,0.00416
1968.866,0.00411
1968.883,0.00388
1968.901,0.00373
1968.918,0.00383
1968.936,0.00381
1968.954,0.00377
1968.971,0.00397
1968.989,0.00393
1969.006,0.004
1969.024,0.00379
1969.041,0.00372
1969.059,0.00372
1969.076,0.00379
1969.094,0.00382
1969.111,0.00385
1969.129,0.00387
1969.146,0.00388
1969.164,0.00401
1969.182,0.00395
1969.199,0.00388
1969.217,0.00387
1969.234,0.00378
1969.252,0.00372
1969.269,0.00376
1969.287,0.00382
1969.304,0.00371
1969.322,0.0037
1969.339,0.00381
1969.357,0.00388
1969.375,0.00411
1969.392,0.0041
1969.41,0.0039
1969.427,0.00387
1969.445,0.00393
1969.462,0.00384
1969.48,0.00387
1969.497,0.00394
1969.515,0.00394
1969.532,0.00385
1969.55,0.00402
1969.565,0.00394
1969.579,0.00389
1969.594,0.00413
1969.609,0.00398
1969.624,0.00405
1969.638,0.00406
1969.653,0.00388
1969.668,0.00377
1969.682,0.00377
1969.697,0.00385
1969.712,0.0038
1969.726,0.00382
1969.741,0.00383
1969.756,0.00363
1969.771,0.00344
1969.785,0.00364
1969.8,0.00362
1969.815,0.0036
1969.829,0.00373
1969.844,0.00373
1969.859,0.00356
1969.874,0.00366
1969.888,0.00379
1969.903,0.00376
1969.918,0.00368
1969.932,0.00383
1969.947,0.00356
1969.962,0.00355
1969.976,0.00339
1969.991,0.00344
1970.006,0.00361
1970.021,0.00355
1970.035,0.00366
1970.05,0.00368
1970.065,0.0036
1970.079,0.004
1970.094,0.00471
1970.109,0.00578
1970.124,0.0066
1970.138,0.00781
1970.153,0.00901
1970.168,0.00856
1970.182,0.00825
1970.197,0.0084
1970.212,0.00826
1970.226,0.0076
1970.241,0.00707
1970.256,0.00674
1970.271,0.00666
1970.285,0.00615
1970.3,0.00634
1970.315,0.00524
1970.329,0.00492
1970.344,0.0048
1970.359,0.00488
1970.374,0.00469
1970.388,0.00476
1970.403,0.00496
1970.418,0.00484
1970.432,0.00477
1970.447,0.0048
1970.462,0.00455
1970.476,0.00449
1970.491,0.00468
1970.506,0.00474
1970.521,0.00479
1970.535,0.00453
1970.55,0.00454
1970.569,0.00461
1970.588,0.00463
1970.607,0.00435
1970.625,0.00417
1970.644,0.0041
1970.663,0.00391
1970.682,0.00378
1970.701,0.00371
1970.72,0.00379
1970.739,0.00384
1970.758,0.00386
1970.776,0.00402
1970.795,0.00407
1970.814,0.00385
1970.833,0.00387
1970.852,0.0037
1970.871,0.00357
1970.89,0.00395
1970.908,0.00376
1970.927,0.00368
1970.946,0.0037
1970.965,0.00381
1970.984,0.0038
