Age,Ba138Ca,BaCa,BCa,CaCa,MgCa,SrCa,UCa,Dist
-3801.6058,0.003026885,0.002963906,0.412663821,999.4309467,3.211485278,8.922121925,0.001232612,9.442446043
-3801.5673,0.003095567,0.003016584,0.403917533,1007.135573,3.185025448,8.987134072,0.00127915,9.232613909
-3801.5288,0.002889633,0.002720823,0.379318478,1002.334015,2.820874361,9.016697689,0.001287804,9.022781775
-3801.4904,0.002886697,0.002893151,0.328533154,1010.165292,2.189934445,9.29080274,0.001439152,8.81294964
-3801.4519,0.003057533,0.003018445,0.334638656,1008.579811,2.336562753,9.239220051,0.00135812,8.603117506
-3801.4135,0.00270405,0.002700933,0.322682029,996.958776,2.009837195,9.156744657,0.001462904,8.393285372
-3801.375,0.002765975,0.002746056,0.279014828,1002.046168,1.896119142,9.324890697,0.001561489,8.183453237
-3801.325,0.006766172,0.010637571,0.303736081,1222.309493,1.443356174,14.03557231,0.001587721,7.973621103
-3801.275,0.002251704,0.002204452,0.24823457,998.924681,1.343616521,9.231867045,0.001532805,7.763788969
-3801.225,0.002155746,0.002218745,0.256392893,984.9818792,1.469288254,8.987350148,0.00146223,7.553956835
-3801.175,0.002676056,0.002625176,0.298616395,1008.574264,1.761640529,9.202358353,0.001513937,7.3441247
-3801.125,0.002553475,0.002446711,0.265146508,998.7753614,1.437611185,9.28190052,0.001489372,7.134292566
-3801.075,0.002559579,0.002590099,0.267637342,1013.497226,1.522621796,9.381029089,0.001520443,6.924460432
-3801.025,0.002467112,0.00263486,0.329174937,1007.731492,1.933248783,9.232934762,0.001480602,6.714628297
-3800.975,0.002471301,0.002467789,0.346616697,996.2733158,1.970145771,9.02312058,0.001418111,6.504796163
-3800.925,0.002409035,0.002400643,0.327388734,984.2166843,1.77753602,9.10701151,0.001513642,6.294964029
-3800.875,0.002199253,0.002319135,0.264430805,1004.889076,1.370883335,9.062522304,0.00154381,6.085131894
-3800.825,0.002213419,0.002387153,0.292315163,990.1688836,1.466248902,9.101830877,0.001505692,5.87529976
-3800.775,0.002449375,0.002446646,0.281469674,1003.411715,1.460738345,9.212495672,0.00156037,5.665467626
-3800.725,0.00246318,0.002577379,0.275979505,1007.005439,1.389314322,9.326056628,0.00164393,5.455635492
-3800.675,0.002607458,0.00269956,0.325780565,995.6439534,1.653213103,9.199481661,0.001537073,5.245803357
-3800.625,0.002566402,0.002566496,0.327428025,1004.058342,1.648466902,9.372052483,0.001624226,5.035971223
-3800.575,0.002581555,0.002444816,0.346556431,1000.971411,1.667084504,9.321428732,0.001613628,4.826139089
-3800.525,0.002219247,0.002271109,0.376681669,1006.381874,1.844807197,9.280842077,0.001638259,4.616306954
-3800.475,0.002551274,0.002352947,0.389645222,997.5688055,1.989152651,9.380053661,0.001608158,4.40647482
-3800.425,0.001972032,0.001867097,0.362766662,997.8893321,1.723459965,9.357674442,0.001664812,4.196642686
-3800.375,0.002488535,0.002554486,0.316068966,1004.227913,1.647025879,9.475484505,0.001768546,3.986810552
-3800.3125,0.002619001,0.002663363,0.305077394,993.3555539,1.566712591,9.449530985,0.001705284,3.776978417
-3800.25,0.002744994,0.002800817,0.335866065,1004.114793,1.82766951,9.357991217,0.001652651,3.567146283
-3800.1875,0.00261993,0.002434417,0.350360119,998.6597963,1.889376817,9.298478686,0.00150903,3.357314149
-3800.125,0.002482859,0.002314377,0.356612364,1007.745092,2.098752416,9.297849029,0.001424999,3.147482014
-3800.0625,0.002306047,0.002188775,0.327618177,1001.91819,1.825283724,9.175512397,0.001468232,2.93764988
-3800,0.002272677,0.002315636,0.361972119,995.6963815,2.072113935,9.12356208,0.001406833,2.727817746
-3799.9375,0.002298919,0.00237896,0.353053236,991.0242953,2.192119612,8.918778151,0.001386107,2.517985612
-3799.875,0.002964974,0.002816552,0.38788342,985.8005468,2.630222954,8.927134821,0.001340611,2.308153477
-3799.8125,0.003362771,0.003410745,0.404909598,996.7782982,3.431256444,8.881648848,0.001250084,2.098321343
-3799.75,0.003042348,0.003001753,0.369144601,998.7637812,2.84384582,9.053959814,0.001354457,1.888489209
-3799.6875,0.002847925,0.002611444,0.30267404,992.6987369,2.04212886,9.085810911,0.001515091,1.678657074
-3799.625,0.002598654,0.002616443,0.307532381,991.7884829,1.944636681,9.223035717,0.001453259,1.46882494
-3799.5625,0.002956792,0.002809676,0.259943704,1001.746291,1.660395437,9.245954629,0.001385741,1.258992806
-3799.5,0.002782179,0.003032653,0.26700882,998.9691062,1.709357081,9.230740715,0.001446516,1.049160671
-3799.4375,0.003324509,0.003106525,0.250519103,1004.300294,1.550188061,9.477360185,0.001491793,0.839328537
-3799.375,0.003232266,0.003241282,0.241528318,1003.457603,1.583941858,9.515955885,0.001558258,0.629496403
